GeneID	GCWZC	GCWZG	GCWZH	GCWZN	GCWZO	GCWZP	GCWZS	GCWZT	GCWZU	GCWZW	GCWZX
gene_8311	0	0	0	47	33	10	9	8	14	13	29
gene_8312	0	0	0	35	19	9	11	12	10	7	18
gene_8313	0	0	0	0	0	0	0	0	0	0	0
gene_8314	0	0	0	1	2	0	1	2	0	0	0
gene_8315	0	0	0	16	18	4	4	1	3	7	8
gene_8316	0	0	0	0	0	0	0	0	0	0	0
gene_8317	0	0	0	16	21	10	3	3	2	3	14
gene_8318	0	0	0	108	27	12	15	20	36	23	61
gene_8319	0	0	0	555	386	275	175	304	281	166	612
gene_832	0	0	0	245	168	76	40	88	83	45	187
gene_8320	0	0	0	0	0	0	0	0	0	0	0
gene_8321	0	0	0	80	54	21	17	27	24	10	67
gene_8322	0	0	0	61	26	22	19	23	24	14	50
gene_8323	0	0	0	857	678	187	165	266	200	114	509
gene_8324	0	0	0	0	1	0	0	0	0	0	0
gene_8325	0	0	0	14	9	10	14	20	15	12	28
gene_8326	0	0	0	3	2	0	2	1	2	0	4
gene_8327	0	0	0	15	14	0	2	4	8	4	8
gene_8328	0	0	0	9	5	2	6	6	3	5	5
gene_8329	0	0	0	8	4	1	2	7	5	2	18
gene_833	0	0	0	147	113	13	11	16	18	4	34
gene_8330	0	0	0	86	72	25	19	37	31	14	48
gene_8331	0	0	0	0	1	0	0	2	0	0	1
gene_8332	0	0	0	5	5	5	14	3	10	13	28
gene_8333	0	0	0	10	15	10	7	9	4	4	6
gene_8334	0	0	0	29	23	18	3	17	13	1	30
gene_8335	0	0	0	7	9	2	1	0	0	1	7
gene_8336	0	0	0	10	15	6	4	1	7	0	7
gene_8337	0	0	0	50	38	13	16	22	31	6	41
gene_8338	0	0	0	700	388	135	91	138	174	79	339
gene_8339	0	0	0	20	13	2	0	1	2	1	7
gene_834	0	0	0	9	2	0	0	2	1	0	0
gene_8340	0	0	0	27	15	22	13	14	18	4	27
gene_8341	0	0	0	1	0	0	1	1	0	0	0
gene_8342	0	0	0	57	39	20	18	23	23	10	45
gene_8343	0	0	0	0	1	0	0	0	0	0	1
gene_8344	0	0	0	49	37	12	15	16	15	15	39
gene_8345	0	0	0	1	1	0	1	0	0	0	0
gene_8346	0	0	0	6	7	1	2	0	0	0	1
gene_8347	0	0	0	0	0	0	0	0	0	0	0
gene_8348	0	0	0	0	0	0	0	0	0	0	0
gene_8349	0	0	0	1	3	1	1	0	3	1	4
gene_835	0	0	0	477	391	175	131	152	231	105	368
gene_8350	0	0	0	0	0	0	0	0	1	0	1
gene_8351	0	0	0	48	45	17	9	13	18	11	41
gene_8352	0	0	0	0	0	0	0	0	0	0	0
gene_8353	0	0	0	29	23	9	11	13	4	2	29
gene_8354	0	0	0	51	28	10	10	21	23	6	49
gene_8355	0	0	0	1	2	2	0	0	1	1	2
gene_8356	0	0	0	8	6	2	3	2	5	1	0
gene_8357	0	0	0	1	1	2	2	0	3	0	2
gene_8358	0	0	0	10	5	0	2	1	0	0	5
gene_8359	0	0	0	170	101	52	40	46	47	19	99
gene_836	0	0	0	9	6	7	4	8	12	9	12
gene_8360	0	0	0	0	0	1	0	2	1	1	0
gene_8361	0	0	0	115	37	22	4	23	20	2	35
gene_8362	0	0	0	73	40	8	7	16	19	7	37
gene_8363	0	0	0	4	5	0	0	0	1	1	5
gene_8364	0	0	0	52	41	20	24	28	30	20	35
gene_8365	0	0	0	0	0	0	0	0	0	0	0
gene_8366	0	0	0	0	2	0	3	0	6	0	2
gene_8367	0	0	0	17	26	1	4	3	5	0	4
gene_8368	0	0	0	0	0	1	3	0	0	0	1
gene_8369	0	0	0	0	0	0	0	0	0	0	0
gene_837	0	0	0	7	7	2	1	3	3	1	4
gene_8370	0	0	0	0	0	0	0	0	0	0	1
gene_8371	0	0	0	5	5	1	0	0	1	0	0
gene_8372	0	0	0	80	78	32	21	32	22	13	62
gene_8373	0	0	0	1	0	1	1	0	2	0	1
gene_8374	0	0	0	0	1	0	0	0	1	0	1
gene_8375	0	0	0	5	1	2	3	3	3	2	4
gene_8376	0	0	0	4	2	2	1	0	0	2	8
gene_8377	0	0	0	33	16	4	5	16	8	6	15
gene_8378	0	0	0	9	2	1	0	2	1	1	6
gene_8379	0	0	0	31	12	9	10	12	8	9	18
gene_838	0	0	0	154	81	51	46	61	69	34	104
gene_8380	0	0	0	24	13	5	1	3	7	3	4
gene_8381	0	0	0	1	0	3	1	0	2	1	2
gene_8382	0	0	0	123	82	38	35	61	60	31	109
gene_8383	0	0	0	2	2	0	3	1	0	2	5
gene_8384	0	0	0	335	154	415	290	446	396	254	1348
gene_8385	0	0	0	983	568	601	402	652	432	265	1689
gene_8386	0	0	0	18	12	8	6	7	3	3	11
gene_8387	0	0	0	17	8	2	3	14	7	3	7
gene_8388	0	0	0	4	3	8	2	1	11	7	1
gene_8389	0	0	0	1	3	3	2	1	2	1	2
gene_839	0	0	0	14	16	12	6	6	8	8	15
gene_8390	0	0	0	2	2	0	1	1	3	1	1
gene_8391	0	0	0	2	7	2	2	2	1	0	5
gene_8392	0	0	0	2	3	0	1	3	2	2	3
gene_8393	0	0	0	14	16	4	3	8	13	3	10
gene_8394	0	0	0	32	13	6	4	6	13	3	8
gene_8395	0	0	0	2	1	8	1	1	8	3	9
gene_8396	0	0	0	0	0	0	0	0	0	0	0
gene_8397	0	0	0	0	0	0	0	0	0	0	1
gene_8398	0	0	0	0	0	0	0	0	0	0	1
gene_8399	0	0	0	10	13	3	3	3	5	4	9
gene_84	0	0	0	54	53	10	16	17	12	11	38
gene_840	0	0	0	5	2	3	3	4	4	2	5
gene_8400	0	0	0	31	19	8	9	15	20	7	51
gene_8401	0	0	0	89	48	36	36	30	63	32	100
gene_8402	0	0	0	62	51	7	12	25	25	7	52
gene_8403	0	0	0	41	32	18	20	22	35	14	51
gene_8404	0	0	0	38	9	12	10	10	18	4	12
gene_8405	0	0	0	17	16	11	7	22	6	7	24
gene_8406	0	0	0	43	19	18	9	18	22	11	32
gene_8407	0	0	0	2	0	0	0	0	0	0	0
gene_8408	0	0	0	183	68	51	58	55	38	23	50
gene_8409	0	0	0	5	3	11	4	4	6	4	9
gene_841	0	0	0	371	102	31	19	27	56	16	86
gene_8410	0	0	0	25	16	15	10	9	12	4	23
gene_8411	0	0	0	2	1	2	0	1	0	0	0
gene_8412	0	0	0	175	165	42	45	61	49	24	134
gene_8413	0	0	0	9	13	8	2	3	6	3	4
gene_8414	0	0	0	0	0	0	0	0	0	0	0
gene_8415	0	0	0	106	169	72	44	59	105	52	275
gene_8416	0	0	0	7	6	2	1	4	2	0	3
gene_8417	0	0	0	3	1	0	0	0	0	0	0
gene_8418	0	0	0	5	2	12	8	7	8	13	26
gene_8419	0	0	0	4	2	4	0	2	2	2	2
gene_842	0	0	0	148	93	34	28	43	45	31	105
gene_8420	0	0	0	16	17	10	1	6	12	2	11
gene_8421	0	0	0	59	50	24	16	16	28	14	58
gene_8422	0	0	0	102	129	40	20	33	42	23	76
gene_8423	0	0	0	3	4	1	0	4	5	1	5
gene_8424	0	0	0	48	45	21	7	9	21	5	44
gene_8425	0	0	0	0	0	0	0	0	0	0	0
gene_8426	0	0	0	0	0	0	0	0	0	0	0
gene_8427	0	0	0	21	18	2	5	9	2	4	19
gene_8428	0	0	0	0	0	1	0	1	0	1	2
gene_8429	0	0	0	23	18	33	36	28	43	36	30
gene_843	0	0	0	1	1	0	1	3	1	0	4
gene_8430	0	0	0	122	69	80	112	146	117	51	218
gene_8431	0	0	0	1	0	0	1	0	0	2	0
gene_8432	0	0	0	0	2	0	0	0	0	0	0
gene_8433	0	0	0	107	104	28	18	25	24	10	49
gene_8434	0	0	0	79	88	18	15	28	22	21	63
gene_8435	0	0	0	1	0	0	0	0	0	0	0
gene_8436	0	0	0	73	41	10	3	12	17	11	20
gene_8437	0	0	0	1	2	0	0	2	2	0	4
gene_8438	0	0	0	0	0	0	0	0	0	0	0
gene_8439	0	0	0	51	31	12	9	15	11	7	35
gene_844	0	0	0	1	0	2	0	0	0	2	1
gene_8440	0	0	0	13	12	4	2	2	8	2	4
gene_8441	0	0	0	1	11	2	2	0	1	0	7
gene_8442	0	0	0	0	0	0	0	0	0	0	1
gene_8443	0	0	0	2	6	0	1	1	5	2	17
gene_8444	0	0	0	3	1	0	1	3	2	1	0
gene_8445	0	0	0	0	0	0	0	0	0	0	0
gene_8446	0	0	0	3	4	0	0	0	1	1	0
gene_8447	0	0	0	74	66	15	10	12	28	6	29
gene_8448	0	0	0	7	6	0	1	1	3	3	4
gene_8449	0	0	0	26	14	4	2	4	6	3	15
gene_845	0	0	0	75	40	31	32	41	50	33	132
gene_8450	0	0	0	0	0	0	0	0	0	0	0
gene_8451	0	0	0	27	32	10	7	14	15	15	34
gene_8452	0	0	0	3	0	0	0	1	2	0	0
gene_8453	0	0	0	116	71	31	28	35	32	19	91
gene_8454	0	0	0	1	0	0	0	0	0	0	0
gene_8455	0	0	0	0	0	0	0	0	0	0	0
gene_8456	0	0	0	31	26	12	6	8	9	7	39
gene_8457	0	0	0	7	7	6	2	2	3	1	10
gene_8458	0	0	0	43	17	17	5	15	20	16	37
gene_8459	0	0	0	9	2	0	2	2	1	0	1
gene_846	0	0	0	43	47	14	11	21	15	14	27
gene_8460	0	0	0	21	14	4	6	1	1	1	1
gene_8461	0	0	0	178	188	25	11	30	18	7	70
gene_8462	0	0	0	27	13	7	3	14	4	3	9
gene_8463	0	0	0	16	10	0	6	9	11	1	9
gene_8464	0	0	0	43	27	10	8	9	7	12	34
gene_8465	0	0	0	14	8	5	3	4	7	4	6
gene_8466	0	0	0	16	17	0	3	5	5	0	13
gene_8467	0	0	0	0	0	0	0	0	0	0	0
gene_8468	0	0	0	0	0	0	0	0	0	0	0
gene_8469	0	0	0	0	0	0	0	0	0	0	0
gene_847	0	0	0	54	18	8	8	8	13	5	24
gene_8470	0	0	0	3	0	1	2	0	0	1	3
gene_8471	0	0	0	4	1	0	3	5	3	0	9
gene_8472	0	0	0	499	288	114	92	120	82	23	151
gene_8473	0	0	0	0	0	1	0	0	0	0	0
gene_8474	0	0	0	2	3	3	4	1	3	1	2
gene_8475	0	0	0	0	0	0	0	0	0	0	0
gene_8476	0	0	0	10	11	0	2	2	1	2	3
gene_8477	0	0	0	26	21	4	4	4	5	2	11
gene_8478	0	0	0	4	0	0	0	0	0	0	0
gene_8479	0	0	0	21	9	0	5	2	3	2	16
gene_848	0	0	0	35	20	16	13	5	6	5	8
gene_8480	0	0	0	103	59	20	22	30	29	20	53
gene_8481	0	0	0	4	6	4	7	4	6	2	4
gene_8482	0	0	0	36	12	22	12	18	40	15	34
gene_8483	0	0	0	0	0	0	0	1	1	0	0
gene_8484	0	0	0	1	2	0	1	1	0	1	2
gene_8485	0	0	0	56	58	9	7	18	27	8	27
gene_8486	0	0	0	1	1	3	0	2	1	0	4
gene_8487	0	0	0	0	0	0	0	0	0	0	0
gene_8488	0	0	0	328	263	45	52	44	73	21	133
gene_8489	0	0	0	9	7	19	5	9	28	9	22
gene_849	0	0	0	15	15	5	2	9	5	2	9
gene_8490	0	0	0	57	24	4	11	17	16	13	61
gene_8491	0	0	0	154	142	36	18	34	68	21	207
gene_8492	0	0	0	55	36	13	13	9	30	15	56
gene_8493	0	0	0	14	8	3	4	4	8	1	5
gene_8494	0	0	0	14	17	3	6	5	9	2	6
gene_8495	0	0	0	0	0	0	0	0	0	0	0
gene_8496	0	0	0	50	49	20	12	17	28	10	48
gene_8497	0	0	0	28	24	3	6	8	16	9	17
gene_8498	0	0	0	12	7	0	2	2	4	0	0
gene_8499	0	0	0	8	9	3	0	2	2	1	2
gene_85	0	0	0	0	0	1	0	1	1	0	2
gene_850	0	0	0	24	22	6	5	16	11	2	20
gene_8500	0	0	0	123	72	16	15	22	13	8	43
gene_8501	0	0	0	45	25	17	18	18	15	13	35
gene_8502	0	0	0	99	63	17	16	18	22	15	52
gene_8503	0	0	0	55	31	23	5	15	28	17	45
gene_8504	0	0	0	0	0	1	0	1	0	0	1
gene_8505	0	0	0	35	17	27	36	71	50	27	36
gene_8506	0	0	0	8	6	3	3	3	6	2	5
gene_8507	0	0	0	0	0	0	0	0	0	0	0
gene_8508	0	0	0	19	18	5	5	10	12	3	13
gene_8509	0	0	0	0	1	0	0	0	0	0	0
gene_851	0	0	0	5	6	0	0	1	2	1	4
gene_8510	0	0	0	24	21	13	12	11	12	6	24
gene_8511	0	0	0	52	29	14	7	9	19	4	32
gene_8512	0	0	0	7	6	1	8	6	3	5	21
gene_8513	0	0	0	131	101	67	53	76	89	58	277
gene_8514	0	0	0	6	2	15	21	32	26	36	79
gene_8515	0	0	0	0	1	0	1	0	1	0	1
gene_8516	0	0	0	32	30	8	10	14	11	2	32
gene_8517	0	0	0	26	17	3	1	3	8	7	10
gene_8518	0	0	0	5	1	3	3	1	8	3	3
gene_8519	0	0	0	0	0	0	0	0	0	0	0
gene_852	0	0	0	0	0	0	0	0	0	0	0
gene_8520	0	0	0	24	27	10	7	7	9	2	8
gene_8521	0	0	0	0	1	0	0	0	0	0	0
gene_8522	0	0	0	11	10	5	5	6	12	6	11
gene_8523	0	0	0	58	39	18	29	19	15	3	55
gene_8524	0	0	0	47	47	19	20	27	25	12	42
gene_8525	0	0	0	46	26	18	9	28	18	9	34
gene_8526	0	0	0	4	0	1	0	0	0	0	0
gene_8527	0	0	0	3	6	2	2	1	6	7	7
gene_8528	0	0	0	0	0	0	0	0	0	0	0
gene_8529	0	0	0	0	0	0	0	0	0	0	0
gene_853	0	0	0	16	23	4	7	14	18	6	12
gene_8530	0	0	0	0	0	0	0	0	0	0	0
gene_8531	0	0	0	9	4	35	51	81	38	14	26
gene_8532	0	0	0	2	3	0	0	1	2	1	1
gene_8533	0	0	0	6	1	0	1	0	2	0	4
gene_8534	0	0	0	48	29	14	3	14	13	6	22
gene_8535	0	0	0	8	2	0	2	0	0	0	5
gene_8536	0	0	0	0	0	0	0	0	0	0	0
gene_8537	0	0	0	0	0	0	0	0	0	0	0
gene_8538	0	0	0	0	1	1	0	0	0	0	1
gene_8539	0	0	0	1	0	0	0	0	0	0	1
gene_854	0	0	0	54	52	23	21	33	42	23	73
gene_8540	0	0	0	0	0	0	0	0	0	0	0
gene_8541	0	0	0	4	2	0	3	0	0	1	4
gene_8542	0	0	0	38	31	16	9	17	20	13	24
gene_8543	0	0	0	27	16	5	4	5	3	6	15
gene_8544	0	0	0	53	57	4	4	8	10	2	17
gene_8545	0	0	0	6	6	0	3	4	2	0	6
gene_8546	0	0	0	33	38	11	13	8	4	2	17
gene_8547	0	0	0	29	32	3	10	13	7	1	17
gene_8548	0	0	0	7	3	3	2	5	1	1	0
gene_8549	0	0	0	1	0	0	0	1	0	1	0
gene_855	0	0	0	57	54	31	27	34	27	21	74
gene_8550	0	0	0	2	0	3	2	0	5	2	20
gene_8551	0	0	0	0	0	0	0	0	0	0	0
gene_8552	0	0	0	35	37	21	11	13	7	9	19
gene_8553	0	0	0	54	47	21	10	26	40	12	40
gene_8554	0	0	0	6	5	3	3	3	12	2	20
gene_8555	0	0	0	8	10	2	5	5	11	4	10
gene_8556	0	0	0	6	2	2	1	3	1	1	1
gene_8557	0	0	0	8	11	2	1	2	7	0	4
gene_8558	0	0	0	3	1	1	0	0	1	0	2
gene_8559	0	0	0	11	16	5	2	8	4	5	6
gene_856	0	0	0	35	23	12	5	6	13	7	15
gene_8560	0	0	0	6	3	1	2	3	3	5	7
gene_8561	0	0	0	0	1	0	0	0	0	0	1
gene_8562	0	0	0	39	17	8	2	8	9	1	15
gene_8563	0	0	0	0	1	0	0	0	0	1	2
gene_8564	0	0	0	38	27	12	9	9	20	4	28
gene_8565	0	0	0	32	24	11	4	13	6	8	19
gene_8566	0	0	0	13	13	19	8	9	19	12	32
gene_8567	0	0	0	29	22	8	7	10	12	6	9
gene_8568	0	0	0	81	63	34	24	30	44	16	89
gene_8569	0	0	0	20	10	5	3	9	7	4	14
gene_857	0	0	0	18	12	4	1	7	5	5	14
gene_8570	0	0	0	7	4	3	8	5	5	6	7
gene_8571	0	0	0	10	11	3	3	2	5	1	1
gene_8572	0	0	0	17	13	7	2	6	13	5	26
gene_8573	1	0	0	754	640	227	228	309	295	205	901
gene_8574	0	0	0	192	159	65	63	81	104	59	244
gene_8575	0	0	0	582	325	151	145	183	188	122	638
gene_8576	0	0	0	0	0	0	0	0	0	0	0
gene_8577	0	0	0	21	21	4	3	5	4	1	7
gene_8578	0	0	0	162	85	49	45	67	59	31	133
gene_8579	0	0	0	3	3	3	3	2	2	1	4
gene_858	0	0	0	60	43	29	22	23	20	10	44
gene_8580	0	0	0	24	34	4	8	5	1	6	14
gene_8581	0	0	0	14	10	2	8	11	3	3	9
gene_8582	0	0	0	11	8	4	8	1	0	5	8
gene_8583	0	0	0	7	6	0	1	2	0	1	6
gene_8584	0	0	0	17	16	4	4	3	6	2	13
gene_8585	0	0	0	12	9	4	7	1	12	3	9
gene_8586	0	0	0	2	0	0	1	0	1	0	3
gene_8587	0	0	0	5	2	3	4	2	4	1	5
gene_8588	0	0	0	13	11	2	0	4	1	2	5
gene_8589	0	0	0	16	17	7	9	15	14	16	30
gene_859	0	0	0	44	19	12	4	8	13	7	15
gene_8590	0	0	0	5	1	6	6	10	9	4	9
gene_8591	0	0	0	12	12	3	4	9	9	6	14
gene_8592	0	0	0	4	2	0	2	0	2	0	3
gene_8593	0	0	0	37	30	16	11	14	16	6	33
gene_8594	0	0	0	15	12	2	1	5	2	3	8
gene_8595	0	0	0	29	18	0	8	2	3	2	15
gene_8596	0	0	0	24	10	25	16	27	42	9	49
gene_8597	0	0	0	1	1	4	3	2	11	1	8
gene_8598	0	0	0	17	15	5	3	10	11	3	9
gene_8599	0	0	0	19	8	3	5	4	10	2	21
gene_86	0	0	0	3	4	7	4	8	3	3	7
gene_860	0	0	0	31	21	9	9	15	15	6	23
gene_8600	0	0	0	0	0	0	0	0	0	0	0
gene_8601	0	0	0	64	47	25	13	30	31	14	59
gene_8602	0	0	0	92	123	12	16	25	30	16	35
gene_8603	0	0	0	3	1	0	1	0	1	0	1
gene_8604	0	0	0	17	19	8	5	16	15	13	21
gene_8605	0	0	0	1	2	0	0	0	0	1	0
gene_8606	0	0	0	20	18	18	8	12	18	5	28
gene_8607	0	0	0	3	2	0	1	0	0	0	0
gene_8608	0	0	0	21	10	28	16	26	18	21	25
gene_8609	0	0	0	27	20	17	13	26	27	17	63
gene_861	0	0	0	4	3	2	0	3	3	4	8
gene_8610	0	0	0	0	0	0	0	0	0	0	0
gene_8611	0	0	0	41	37	24	19	28	31	10	71
gene_8612	0	0	0	1	0	2	0	0	13	4	102
gene_8613	0	0	0	1	3	6	2	3	8	2	25
gene_8614	0	0	0	5	5	1	0	1	3	0	6
gene_8615	0	0	0	10	5	2	2	7	7	1	13
gene_8616	0	0	0	434	308	125	75	108	153	44	288
gene_8617	0	0	0	4	1	0	0	1	0	0	4
gene_8618	0	0	0	0	0	0	0	0	0	0	0
gene_8619	0	0	0	63	63	16	22	29	26	16	46
gene_862	0	0	0	74	31	25	13	24	25	4	38
gene_8620	0	0	0	1	1	3	1	11	8	3	10
gene_8621	0	0	0	70	41	41	30	38	53	28	59
gene_8622	0	0	0	39	30	13	12	11	14	15	28
gene_8623	0	0	0	0	0	0	0	0	0	0	0
gene_8624	0	0	0	0	0	0	0	0	0	0	0
gene_8625	0	0	0	3	4	1	0	4	0	4	10
gene_8626	0	0	0	0	0	0	0	0	0	0	0
gene_8627	0	0	0	0	0	0	0	0	0	0	0
gene_8628	0	0	0	22	28	6	6	11	6	2	19
gene_8629	0	0	0	0	0	0	0	0	0	0	0
gene_863	0	0	0	39	51	7	8	9	15	8	47
gene_8630	0	0	0	1	0	0	1	2	0	3	2
gene_8631	0	0	0	65	29	11	16	8	11	14	24
gene_8632	0	0	0	67	51	22	14	20	19	14	58
gene_8633	0	0	0	1	0	0	0	0	0	0	0
gene_8634	0	0	0	0	0	0	0	0	0	0	0
gene_8635	0	0	0	0	0	0	0	0	0	0	0
gene_8636	0	0	0	0	0	0	0	0	0	0	0
gene_8637	0	0	0	0	0	0	0	0	0	0	0
gene_8638	0	0	0	1	0	0	0	0	0	0	0
gene_8639	0	0	0	0	0	0	0	0	0	0	0
gene_864	0	0	0	11	5	2	3	3	5	1	9
gene_8640	0	0	0	45	42	14	9	14	15	6	36
gene_8641	0	0	0	22	11	7	12	7	11	2	19
gene_8642	0	0	0	1	1	0	1	0	2	3	0
gene_8643	0	0	0	0	0	0	0	0	0	1	0
gene_8644	0	0	0	1	0	1	0	0	0	0	0
gene_8645	0	0	0	4	3	4	6	4	2	1	6
gene_8646	0	0	0	98	56	84	85	99	121	32	188
gene_8647	0	0	0	28	55	6	6	8	9	6	12
gene_8648	0	0	0	3	3	0	1	1	0	0	0
gene_8649	0	0	0	0	0	1	0	0	0	0	0
gene_865	0	0	0	10	2	4	3	11	9	4	13
gene_8650	0	0	0	2	2	3	5	0	6	1	1
gene_8651	0	0	0	39	44	7	8	6	7	4	15
gene_8652	0	0	0	2	6	0	1	2	0	1	2
gene_8653	0	0	0	111	112	30	24	48	33	14	100
gene_8654	0	0	0	4	0	1	3	0	0	1	0
gene_8655	0	0	0	43	37	5	10	13	10	14	26
gene_8656	0	0	0	19	16	4	2	2	0	0	8
gene_8657	0	0	0	0	0	0	0	0	0	0	0
gene_8658	0	0	0	16	4	1	0	2	0	1	5
gene_8659	0	0	0	29	31	6	7	6	15	8	28
gene_866	0	0	0	26	16	44	44	53	53	45	85
gene_8660	0	0	0	6	5	3	0	4	4	1	13
gene_8661	0	0	0	3	0	0	0	0	0	0	0
gene_8662	0	0	0	10	9	3	3	10	1	4	5
gene_8663	0	0	0	0	0	0	0	0	0	0	0
gene_8664	0	0	0	16	19	32	32	39	39	43	132
gene_8665	0	0	0	14	13	8	11	12	16	12	48
gene_8666	0	0	0	3	1	4	2	3	1	1	2
gene_8667	0	0	0	121	82	38	25	35	38	17	83
gene_8668	0	0	0	0	0	0	0	0	0	0	0
gene_8669	0	0	0	45	39	7	1	3	5	1	11
gene_867	0	0	0	12	13	13	14	22	27	13	42
gene_8670	0	0	0	13	4	28	19	10	33	24	46
gene_8671	0	0	0	175	143	52	57	72	50	28	139
gene_8672	0	0	0	0	0	0	0	0	0	0	0
gene_8673	0	0	0	46	32	9	14	18	21	4	38
gene_8674	0	0	0	73	67	21	12	36	25	9	65
gene_8675	0	0	0	171	109	28	17	46	44	17	86
gene_8676	0	0	0	53	29	10	7	13	15	3	26
gene_8677	0	0	0	232	155	82	37	69	77	61	179
gene_8678	0	0	0	0	0	0	0	0	0	0	0
gene_8679	0	0	0	0	0	0	0	0	0	0	0
gene_868	0	0	0	80	70	17	12	14	31	16	82
gene_8680	0	0	0	32	19	5	16	12	14	17	33
gene_8681	0	0	0	0	0	0	0	0	0	0	0
gene_8682	0	0	0	35	9	5	19	12	15	8	40
gene_8683	0	0	0	37	6	41	10	18	40	11	99
gene_8684	0	0	0	42	38	12	10	9	18	11	27
gene_8685	0	0	0	42	25	30	28	30	31	29	94
gene_8686	0	0	0	2	2	0	0	0	0	0	0
gene_8687	0	0	0	35	29	23	29	40	20	20	94
gene_8688	0	0	0	0	0	0	0	0	0	0	0
gene_8689	0	0	0	0	0	0	0	0	0	0	0
gene_869	0	0	0	45	44	11	13	15	32	8	44
gene_8690	0	0	0	8	14	1	4	5	0	1	7
gene_8691	0	0	0	4	5	0	1	1	4	0	5
gene_8692	0	0	0	0	1	0	0	0	0	0	1
gene_8693	0	0	0	20	28	3	3	5	3	0	7
gene_8694	0	0	0	0	2	0	0	1	0	0	1
gene_8695	0	0	0	0	1	1	0	0	1	0	1
gene_8696	0	0	0	11	22	1	2	1	1	2	2
gene_8697	0	0	0	1	2	0	0	0	0	0	4
gene_8698	0	0	0	1	2	1	0	5	2	0	4
gene_8699	0	0	0	0	0	0	0	0	0	0	0
gene_87	0	0	0	17	9	1	3	2	5	1	13
gene_870	0	0	0	85	50	15	9	24	22	10	51
gene_8700	0	0	0	0	0	0	0	0	0	0	0
gene_8701	0	0	0	1	2	0	0	2	0	1	1
gene_8702	0	0	0	0	0	0	0	0	0	0	0
gene_8703	0	0	0	0	1	4	1	1	3	1	3
gene_8704	0	0	0	9	4	2	0	3	6	5	4
gene_8705	0	0	0	96	86	15	29	48	18	14	80
gene_8706	0	0	0	0	0	0	1	1	2	0	2
gene_8707	0	0	0	46	60	12	10	14	25	9	31
gene_8708	0	0	0	6	4	1	2	4	3	0	7
gene_8709	0	0	0	68	60	50	41	51	60	22	77
gene_871	0	0	0	20	14	14	5	9	4	7	16
gene_8710	0	0	0	0	1	1	0	1	2	1	0
gene_8711	0	0	0	347	240	59	39	65	59	28	227
gene_8712	0	0	0	8	2	1	1	3	2	5	10
gene_8713	0	0	0	243	198	40	27	48	42	34	144
gene_8714	0	0	0	13	15	5	0	2	2	1	6
gene_8715	0	0	0	42	27	6	7	7	11	6	26
gene_8716	0	0	0	11	12	3	5	9	0	0	5
gene_8717	0	0	0	11	2	5	1	11	2	3	9
gene_8718	0	0	0	33	17	3	5	13	10	3	28
gene_8719	0	0	0	59	53	20	32	22	30	18	59
gene_872	0	0	0	0	0	2	0	1	0	4	3
gene_8720	0	0	0	11	12	2	3	12	5	2	9
gene_8721	0	0	0	0	0	0	0	0	0	0	0
gene_8722	0	0	0	13	11	7	10	5	10	8	29
gene_8723	0	0	0	3	4	2	6	2	4	5	10
gene_8724	0	0	0	32	26	10	8	15	14	5	25
gene_8725	0	0	0	20	20	1	1	3	3	2	3
gene_8726	0	0	0	24	24	10	5	13	14	7	27
gene_8727	0	0	0	63	21	5	7	17	9	7	22
gene_8728	0	0	0	34	50	7	6	8	15	15	26
gene_8729	0	0	0	48	23	19	23	26	26	14	48
gene_873	0	0	0	26	24	15	13	9	26	13	23
gene_8730	0	0	0	33	5	8	12	14	22	7	25
gene_8731	0	0	0	32	15	6	7	7	8	3	24
gene_8732	0	0	0	86	46	23	19	34	30	13	88
gene_8733	0	0	0	1	1	0	0	0	1	0	6
gene_8734	0	0	0	5	3	1	0	3	1	1	3
gene_8735	0	0	0	2	4	1	0	4	1	0	3
gene_8736	0	0	0	0	0	0	0	0	0	0	0
gene_8737	0	0	0	0	0	0	0	0	0	0	0
gene_8738	0	0	0	5	3	1	2	2	0	1	7
gene_8739	0	0	0	0	0	0	0	0	0	0	0
gene_874	0	0	0	59	37	30	20	31	18	13	46
gene_8740	0	0	0	0	0	0	0	0	0	0	0
gene_8741	0	0	0	0	0	0	0	0	0	0	0
gene_8742	0	0	0	0	0	0	0	0	0	0	0
gene_8743	0	0	0	0	0	0	0	0	0	0	0
gene_8744	0	0	0	0	0	0	0	0	0	0	0
gene_8745	0	0	0	0	0	0	0	0	0	0	0
gene_8746	0	0	0	56	27	21	20	13	14	15	37
gene_8747	0	0	0	0	0	0	0	0	0	0	0
gene_8748	0	0	0	29	27	12	9	8	10	8	17
gene_8749	0	0	0	33	22	10	3	7	12	5	21
gene_875	0	0	0	104	58	37	27	34	29	17	84
gene_8750	0	0	0	0	1	0	0	1	0	0	0
gene_8751	0	0	0	44	40	11	21	17	19	7	51
gene_8752	0	0	0	3	1	0	0	0	0	0	0
gene_8753	0	0	0	15	5	5	9	11	2	7	17
gene_8754	0	0	0	8	11	2	2	3	3	4	6
gene_8755	0	0	0	22	20	9	10	9	10	5	22
gene_8756	0	0	0	4	2	0	0	1	1	0	1
gene_8757	0	0	0	0	1	1	0	0	0	0	1
gene_8758	0	0	0	7	13	8	2	4	7	1	6
gene_8759	0	0	0	10	18	6	0	5	3	4	5
gene_876	0	0	0	28	18	8	6	7	12	2	17
gene_8760	0	0	0	88	91	30	13	27	26	16	47
