GeneID	GGAYA	GGAYB	GGAYC	GGAYG	GGAYH	GGAYS	GGAYT	GGAYU	GGAYW	GGAYN	GGAYO	GGAYP
gene_8542	0	0	0	8	15	15	26	34	17	14	15	29
gene_8543	0	0	0	10	11	8	5	5	4	6	5	8
gene_8544	0	0	0	26	61	35	5	9	7	10	15	24
gene_8545	0	0	0	7	3	3	4	1	2	6	5	2
gene_8546	0	0	0	23	22	19	3	2	8	5	14	19
gene_8547	0	0	0	11	10	10	4	11	5	6	7	18
gene_8548	0	0	0	2	5	2	3	8	5	2	3	9
gene_8549	0	0	0	0	0	0	0	0	0	6	3	1
gene_855	0	0	0	32	32	17	33	48	34	17	49	47
gene_8550	0	0	0	2	3	0	3	1	0	7	1	10
gene_8551	0	0	0	0	0	0	0	0	0	0	0	0
gene_8552	0	0	0	10	16	14	9	17	16	6	14	16
gene_8553	0	0	0	28	16	28	18	26	21	19	26	49
gene_8554	0	0	0	4	6	4	3	10	2	6	5	12
gene_8555	0	0	0	2	1	3	4	4	4	9	9	10
gene_8556	0	0	0	1	2	5	1	5	1	2	4	2
gene_8557	0	0	0	3	4	4	4	8	5	6	2	3
gene_8558	0	0	0	0	0	1	0	1	0	0	0	1
gene_8559	0	0	0	5	6	5	2	9	3	3	3	6
gene_856	0	0	0	17	36	22	10	28	13	13	21	19
gene_8560	0	0	0	2	4	0	3	2	1	2	4	4
gene_8561	0	0	0	0	2	1	0	0	2	0	1	0
gene_8562	0	0	0	18	23	12	5	15	3	9	13	29
gene_8563	0	0	0	0	1	0	0	0	0	0	0	0
gene_8564	0	0	0	23	25	17	6	17	11	16	18	20
gene_8565	0	0	0	11	16	9	13	15	3	8	14	13
gene_8566	0	0	0	9	5	8	15	13	9	14	18	29
gene_8567	0	0	0	8	10	7	9	14	8	3	17	16
gene_8568	0	0	0	53	51	37	33	45	19	28	45	78
gene_8569	0	0	0	6	8	2	6	8	11	6	6	12
gene_857	0	0	0	5	8	16	5	9	7	11	10	20
gene_8570	0	0	0	5	7	1	5	2	3	1	3	10
gene_8571	0	0	0	2	1	1	4	2	4	0	3	5
gene_8572	0	0	0	4	9	4	4	2	4	5	3	14
gene_8573	0	0	0	434	617	342	227	420	248	246	526	590
gene_8574	0	0	0	119	147	77	64	120	89	73	155	152
gene_8575	0	0	0	269	228	145	103	301	122	163	331	363
gene_8576	0	0	0	0	0	0	0	0	0	0	0	0
gene_8577	0	0	0	12	27	7	9	4	10	0	6	8
gene_8578	0	0	0	73	95	34	44	69	57	39	86	93
gene_8579	0	0	0	0	0	1	7	2	3	0	1	1
gene_858	0	0	0	18	38	15	30	28	29	24	30	56
gene_8580	0	0	0	19	45	10	4	11	16	5	10	12
gene_8581	0	0	0	4	0	2	9	8	3	5	10	3
gene_8582	0	0	0	2	5	4	3	7	3	1	3	11
gene_8583	0	0	0	2	1	1	0	2	0	0	1	3
gene_8584	0	0	0	13	23	9	9	6	6	12	10	16
gene_8585	0	0	0	4	4	5	1	4	6	7	6	21
gene_8586	0	0	0	0	1	0	0	1	0	1	1	1
gene_8587	0	0	0	4	6	2	1	4	8	1	3	5
gene_8588	0	0	0	4	4	1	1	8	4	4	2	6
gene_8589	0	0	0	5	11	5	17	13	16	12	25	24
gene_859	1	0	0	13	17	18	9	22	7	14	15	22
gene_8590	0	0	0	2	0	4	6	9	3	3	5	11
gene_8591	0	0	0	12	9	4	4	9	2	3	12	6
gene_8592	0	0	0	2	1	1	0	1	0	0	0	1
gene_8593	0	0	0	5	19	10	10	19	11	12	17	25
gene_8594	0	0	0	6	12	6	1	6	6	5	2	15
gene_8595	0	0	0	2	4	8	6	6	6	3	6	15
gene_8596	0	0	0	10	5	15	12	25	17	18	36	37
gene_8597	0	0	0	1	1	0	2	2	1	3	6	5
gene_8598	0	0	0	13	10	12	7	14	4	6	11	11
gene_8599	0	0	0	8	9	9	13	11	9	6	6	15
gene_86	0	0	0	3	1	4	8	12	5	2	8	10
gene_860	0	0	0	5	6	12	14	22	3	9	21	11
gene_8600	0	0	0	0	0	0	0	0	0	0	0	0
gene_8601	0	0	0	45	53	37	23	22	19	27	32	52
gene_8602	0	0	0	52	126	71	31	35	21	14	46	43
gene_8603	0	0	0	1	0	0	0	0	1	1	1	0
gene_8604	0	0	0	8	15	6	5	16	12	10	22	23
gene_8605	0	0	0	0	0	0	1	1	1	0	1	0
gene_8606	0	0	0	20	16	6	13	21	9	17	15	29
gene_8607	0	0	0	0	1	1	0	2	1	0	0	1
gene_8608	0	0	0	21	11	7	19	23	15	22	18	39
gene_8609	0	0	0	16	9	10	32	35	13	19	30	46
gene_861	0	0	0	1	2	0	5	3	3	2	1	6
gene_8610	0	0	0	0	0	0	0	0	0	0	0	0
gene_8611	0	0	0	21	27	30	19	37	25	17	33	49
gene_8612	0	0	0	0	0	0	5	5	4	2	3	1
gene_8613	0	0	0	2	6	0	5	3	4	0	1	6
gene_8614	0	0	0	1	4	5	2	6	1	0	1	6
gene_8615	0	0	0	2	8	3	0	3	2	2	4	5
gene_8616	0	0	0	203	282	130	104	162	116	94	143	250
gene_8617	0	0	0	0	1	1	0	2	2	0	3	1
gene_8618	0	0	0	0	0	0	0	0	0	0	0	0
gene_8619	0	0	0	31	53	24	22	34	26	21	24	44
gene_862	0	0	0	12	22	18	21	30	17	16	20	57
gene_8620	0	0	0	3	1	8	11	6	3	0	4	13
gene_8621	0	0	0	44	52	26	28	55	32	19	49	67
gene_8622	0	0	0	19	21	12	12	12	12	19	27	41
gene_8623	0	0	0	0	0	0	0	0	0	0	0	0
gene_8624	0	0	0	0	0	0	0	0	0	0	0	0
gene_8625	0	0	0	1	1	0	1	4	0	3	1	2
gene_8626	0	0	0	0	0	0	0	0	0	0	0	0
gene_8627	0	0	0	0	0	0	0	0	0	0	0	0
gene_8628	0	0	0	12	12	14	8	8	3	6	9	10
gene_8629	0	0	0	0	0	0	0	0	0	0	0	0
gene_863	0	0	0	38	33	22	11	11	14	10	8	21
gene_8630	0	0	0	0	0	1	1	2	0	1	3	3
gene_8631	0	0	0	10	17	17	6	22	14	13	18	34
gene_8632	0	0	0	19	36	21	21	27	20	22	39	31
gene_8633	0	0	0	0	0	0	0	0	0	0	0	0
gene_8634	0	0	0	0	0	0	0	0	0	0	0	0
gene_8635	0	0	0	0	0	0	0	0	0	0	0	0
gene_8636	0	0	0	0	0	0	0	0	0	0	0	0
gene_8637	0	0	0	0	0	0	0	0	0	0	0	0
gene_8638	0	0	0	0	0	0	1	0	0	0	0	0
gene_8639	0	0	0	0	0	0	0	0	0	0	0	0
gene_864	0	0	0	5	4	6	3	5	8	0	5	8
gene_8640	0	0	0	18	34	16	10	24	11	8	32	40
gene_8641	0	0	0	4	5	7	13	15	7	20	16	12
gene_8642	0	0	0	4	0	0	0	1	0	3	6	5
gene_8643	0	0	0	0	0	0	0	0	0	0	0	0
gene_8644	0	0	0	0	0	1	0	1	0	0	1	0
gene_8645	0	0	0	1	6	2	7	10	5	1	11	5
gene_8646	0	0	0	58	65	79	108	146	89	37	106	156
gene_8647	0	0	0	17	49	17	18	10	7	7	5	21
gene_8648	0	0	0	3	2	0	0	1	0	0	1	0
gene_8649	0	0	0	0	0	0	0	0	0	0	0	0
gene_865	0	0	0	15	8	7	9	9	5	3	5	13
gene_8650	0	0	0	1	2	0	0	1	2	2	0	0
gene_8651	0	0	0	19	36	21	8	11	11	4	24	7
gene_8652	0	0	0	3	2	2	1	1	2	0	3	3
gene_8653	0	0	0	68	91	45	35	39	45	27	46	80
gene_8654	0	0	0	1	3	0	1	1	2	2	0	8
gene_8655	0	0	0	29	48	18	15	23	15	8	31	18
gene_8656	0	0	0	3	12	3	3	6	2	3	4	9
gene_8657	0	0	0	0	0	0	0	0	0	0	0	0
gene_8658	0	0	0	1	5	0	1	4	2	0	2	3
gene_8659	0	0	0	6	15	9	9	18	11	12	14	21
gene_866	0	1	0	16	29	19	56	38	56	67	106	100
gene_8660	0	0	0	0	10	1	1	6	3	1	5	4
gene_8661	0	0	0	0	2	0	0	0	0	0	0	0
gene_8662	0	0	0	5	5	6	1	9	3	6	6	9
gene_8663	0	0	0	0	0	0	0	0	0	0	0	0
gene_8664	0	0	0	9	9	12	59	34	34	32	51	43
gene_8665	0	0	0	2	4	6	19	12	9	11	9	12
gene_8666	0	0	0	2	2	4	2	1	2	2	3	4
gene_8667	0	0	0	46	72	27	39	44	39	33	42	63
gene_8668	0	0	0	0	0	0	0	0	0	0	0	0
gene_8669	0	0	0	25	22	8	9	11	9	4	12	4
gene_867	0	0	0	24	24	11	16	23	14	12	33	39
gene_8670	0	0	0	14	7	6	21	33	7	34	54	66
gene_8671	0	0	0	116	82	70	45	95	65	56	84	124
gene_8672	0	0	0	0	0	0	0	0	0	0	0	0
gene_8673	0	0	0	12	19	16	15	23	16	16	32	28
gene_8674	0	0	0	24	65	39	11	29	20	23	38	54
gene_8675	0	0	0	53	100	35	28	56	33	21	49	65
gene_8676	0	0	0	11	18	14	18	34	14	9	16	24
gene_8677	0	1	0	97	190	66	69	81	80	73	132	160
gene_8678	0	0	0	0	0	0	0	0	0	0	0	0
gene_8679	0	0	0	0	0	0	0	0	0	0	0	0
gene_868	0	0	0	54	49	30	15	12	18	15	21	45
gene_8680	0	0	0	10	9	8	14	10	12	11	15	18
gene_8681	0	0	0	0	0	0	0	1	0	0	0	0
gene_8682	0	0	0	9	5	11	11	27	13	6	21	42
gene_8683	0	0	0	12	3	4	23	48	8	41	33	76
gene_8684	0	0	0	15	27	16	9	18	7	6	30	22
gene_8685	0	0	0	28	34	37	32	31	25	12	38	44
gene_8686	0	0	0	0	0	3	0	0	1	0	0	0
gene_8687	0	0	0	28	48	31	50	42	27	25	34	35
gene_8688	0	0	0	0	0	0	0	0	0	0	0	0
gene_8689	0	0	0	0	0	0	0	0	0	0	0	0
gene_869	0	0	0	22	35	29	17	23	12	8	38	39
gene_8690	0	0	0	8	1	5	3	5	1	1	1	1
gene_8691	0	0	0	0	5	4	4	7	2	3	3	3
gene_8692	0	0	0	0	0	0	0	0	0	0	0	0
gene_8693	0	0	0	8	8	11	5	7	1	5	5	16
gene_8694	0	0	0	0	2	1	1	1	1	0	0	0
gene_8695	0	0	0	0	5	0	0	0	0	0	0	0
gene_8696	0	0	0	8	39	13	4	3	5	0	5	2
gene_8697	0	0	0	1	6	5	0	0	1	0	1	1
gene_8698	0	0	0	1	2	0	1	1	0	1	0	0
gene_8699	0	0	0	0	0	0	0	0	0	0	0	0
gene_87	0	0	0	3	2	3	4	2	1	4	4	5
gene_870	0	0	0	41	61	28	8	19	13	10	30	54
gene_8700	0	0	0	0	0	0	0	0	0	0	0	0
gene_8701	0	0	0	3	1	0	0	0	0	0	6	2
gene_8702	0	0	0	0	0	0	0	0	0	0	0	0
gene_8703	0	0	0	2	2	0	2	4	5	1	2	7
gene_8704	0	0	0	5	6	3	5	4	3	0	8	5
gene_8705	0	0	0	92	129	58	43	63	27	22	47	62
gene_8706	0	0	0	1	3	0	0	0	0	1	0	0
gene_8707	0	0	0	34	59	31	17	20	14	10	22	52
gene_8708	0	0	0	2	0	3	5	5	2	0	3	5
gene_8709	0	0	0	43	42	49	52	71	44	37	73	101
gene_871	0	0	0	7	7	7	11	13	6	5	13	20
gene_8710	0	0	0	0	0	0	4	0	1	1	0	0
gene_8711	0	0	0	157	248	130	90	124	56	41	69	115
gene_8712	0	0	0	1	1	0	3	3	3	2	2	2
gene_8713	0	0	0	93	186	78	50	87	46	34	91	89
gene_8714	0	0	0	2	11	1	3	8	3	2	14	6
gene_8715	0	0	0	8	19	9	5	18	5	10	14	24
gene_8716	0	0	0	1	4	4	1	5	2	5	6	6
gene_8717	0	0	0	3	6	7	2	7	4	6	8	6
gene_8718	0	0	0	12	6	16	5	5	12	7	9	8
gene_8719	0	0	0	15	16	31	25	35	25	13	37	45
gene_872	0	0	0	0	2	0	1	2	0	0	0	0
gene_8720	0	0	0	1	10	1	4	6	5	1	10	4
gene_8721	0	0	0	0	0	0	0	0	0	0	0	0
gene_8722	0	0	0	2	13	7	8	10	11	8	11	4
gene_8723	0	0	0	1	8	1	3	4	4	9	15	16
gene_8724	0	0	0	21	27	11	8	21	10	13	17	11
gene_8725	0	0	0	16	19	7	4	4	12	4	6	1
gene_8726	0	0	0	18	17	12	11	12	8	10	20	17
gene_8727	0	0	0	9	23	4	15	4	19	13	9	28
gene_8728	0	0	0	25	52	22	15	23	20	18	27	26
gene_8729	0	0	0	9	20	9	22	34	26	19	37	51
gene_873	0	0	0	14	26	13	11	24	16	19	25	21
gene_8730	0	0	0	8	8	6	12	15	12	8	20	38
gene_8731	0	0	0	6	28	9	10	8	4	3	8	19
gene_8732	0	0	0	15	27	13	38	46	27	24	45	66
gene_8733	0	0	0	0	0	2	2	1	0	1	0	4
gene_8734	0	0	0	0	1	0	2	4	2	0	3	0
gene_8735	0	0	0	0	3	4	1	0	1	0	1	1
gene_8736	0	0	0	0	0	0	0	0	0	0	0	0
gene_8737	0	0	0	0	0	0	0	0	0	0	0	0
gene_8738	0	0	0	3	4	5	1	1	3	4	2	3
gene_8739	0	0	0	0	0	0	0	0	0	0	0	0
gene_874	0	0	0	29	35	24	23	41	23	26	35	39
gene_8740	0	0	0	0	0	0	0	0	0	0	0	0
gene_8741	0	0	0	0	0	0	0	0	0	0	0	0
gene_8742	0	0	0	0	0	0	0	0	0	0	0	0
gene_8743	0	0	0	0	0	0	0	0	0	0	0	0
gene_8744	0	0	0	0	0	0	0	0	0	0	0	0
gene_8745	0	0	0	0	0	0	0	0	0	0	0	0
gene_8746	0	0	0	16	15	16	14	18	11	14	18	35
gene_8747	0	0	0	0	0	0	0	0	0	0	0	0
gene_8748	0	0	0	14	22	9	13	14	5	6	10	23
gene_8749	0	0	0	20	30	12	10	10	7	8	15	13
gene_875	0	0	0	40	41	19	18	43	29	29	35	68
gene_8750	0	0	0	0	0	0	0	0	0	0	0	0
gene_8751	0	0	0	19	23	26	6	16	14	17	27	35
gene_8752	0	0	0	0	0	0	0	0	0	0	1	1
gene_8753	0	0	0	11	10	6	9	16	5	5	2	15
gene_8754	0	0	0	11	1	3	2	10	3	6	6	5
gene_8755	0	0	0	8	14	17	12	9	15	9	10	18
gene_8756	0	0	0	2	1	1	1	3	0	0	0	3
gene_8757	0	0	0	0	1	0	0	0	0	0	0	1
gene_8758	0	0	0	4	5	5	8	6	5	3	10	8
gene_8759	0	0	0	7	19	10	6	4	5	0	8	6
gene_876	0	0	0	20	13	8	7	5	9	23	20	15
gene_8760	0	0	0	43	88	32	17	26	20	15	29	50
gene_8761	0	0	0	22	36	19	18	21	14	31	22	35
gene_8762	0	0	0	1	1	1	1	0	2	0	0	0
gene_8763	0	0	0	7	4	4	17	9	7	5	19	31
gene_8764	0	0	0	13	16	10	22	30	16	6	15	26
gene_8765	0	0	0	17	17	4	4	5	7	10	3	8
gene_8766	0	0	0	8	13	4	4	9	7	3	10	12
gene_8767	0	0	0	3	7	2	2	3	1	0	3	5
gene_8768	0	0	0	27	37	27	28	50	30	35	42	53
gene_8769	0	0	0	0	0	1	0	0	0	0	0	0
gene_877	0	0	0	0	0	0	0	0	0	0	0	0
gene_8770	0	0	0	6	17	8	6	11	6	7	6	15
gene_8771	0	0	0	4	13	7	5	4	6	0	3	16
gene_8772	0	0	0	37	30	30	20	25	23	16	25	35
gene_8773	0	0	0	3	1	1	1	8	15	8	2	4
gene_8774	0	0	0	10	15	6	23	30	24	11	19	32
gene_8775	0	0	0	16	33	19	12	13	12	8	17	21
gene_8776	0	0	0	3	4	3	0	4	1	5	1	0
gene_8777	0	0	0	7	4	1	4	4	1	1	9	8
gene_8778	0	0	0	4	6	8	3	13	13	3	7	22
gene_8779	0	0	0	13	33	17	10	7	14	7	10	17
gene_878	0	0	0	22	26	16	16	21	15	14	23	36
gene_8780	0	0	0	6	13	5	9	30	24	13	11	39
gene_8781	0	0	0	0	0	0	1	4	0	1	0	1
gene_8782	0	0	0	0	0	0	0	0	0	0	0	0
gene_8783	0	0	0	0	0	0	0	0	0	0	0	0
gene_8784	0	0	0	0	0	0	0	0	0	0	0	0
gene_8785	0	0	0	0	1	0	0	0	0	0	0	2
gene_8786	0	0	0	15	31	14	10	12	14	5	14	7
gene_8787	0	0	0	1	1	0	0	0	0	1	1	0
gene_8788	0	0	0	1	3	0	3	2	3	5	3	10
gene_8789	0	0	0	0	2	0	0	3	1	0	1	1
gene_879	0	0	0	180	84	75	86	162	90	167	213	278
gene_8790	0	0	0	0	0	0	0	0	0	0	0	0
gene_8791	0	0	0	0	0	0	0	0	0	0	0	0
gene_8792	0	0	0	114	172	99	47	63	67	58	131	138
gene_8793	0	0	0	88	89	49	34	63	46	34	51	95
gene_8794	0	0	0	9	32	19	13	32	8	9	14	23
gene_8795	0	0	0	0	0	0	0	0	0	0	0	0
gene_8796	0	0	0	14	17	6	13	38	13	40	59	70
gene_8797	0	0	0	8	7	8	9	16	16	12	25	28
gene_8798	0	0	0	0	3	0	2	1	0	0	1	1
gene_8799	0	0	0	0	0	0	0	0	0	0	0	0
gene_88	0	0	0	2	3	1	1	0	4	0	1	2
gene_880	0	0	0	19	21	14	17	29	26	18	28	35
gene_8800	0	0	0	0	0	0	0	0	0	0	0	0
gene_8801	0	0	0	0	0	0	0	0	0	0	0	0
gene_8802	0	0	0	1	4	0	5	10	4	5	11	6
gene_8803	0	0	0	31	56	28	1	12	6	8	4	10
gene_8804	0	0	0	0	0	2	1	0	0	0	0	0
gene_8805	0	0	0	3	5	4	9	10	10	7	19	12
gene_8806	0	0	0	17	40	15	12	16	7	16	14	19
gene_8807	0	0	0	5	17	12	3	9	1	8	12	30
gene_8808	0	0	0	3	14	7	2	4	1	2	1	6
gene_8809	0	0	0	0	10	3	1	3	1	1	3	3
gene_881	0	0	0	16	16	19	15	15	5	13	22	30
gene_8810	0	0	0	0	2	6	3	1	0	1	1	3
gene_8811	0	0	0	0	0	0	2	0	0	0	0	0
gene_8812	0	0	0	23	10	13	8	11	12	7	6	15
gene_8813	0	0	0	8	6	2	2	4	4	4	1	12
gene_8814	0	0	0	6	17	10	13	26	18	15	38	11
gene_8815	0	0	0	0	1	1	5	0	1	0	2	4
gene_8816	0	0	0	11	32	18	4	8	3	8	13	18
gene_8817	0	0	0	73	99	39	25	39	43	22	46	63
gene_8818	0	0	0	40	50	22	25	42	27	27	48	52
gene_8819	0	0	0	11	22	7	13	15	10	8	18	26
gene_882	0	0	0	23	15	22	74	66	39	65	112	118
gene_8820	0	0	0	27	44	21	12	18	17	16	40	55
gene_8821	0	0	0	4	9	2	6	2	4	1	3	4
gene_8822	0	0	0	54	94	39	58	63	39	49	74	95
gene_8823	0	0	0	1	8	0	6	2	1	2	6	1
gene_8824	1	0	0	40	75	16	28	47	44	47	73	84
gene_8825	0	0	0	15	67	25	11	15	17	11	17	21
gene_8826	0	0	0	11	33	21	11	16	5	8	21	13
gene_8827	0	0	0	1	5	0	0	0	1	1	1	3
gene_8828	0	0	0	0	1	0	0	0	0	0	0	0
gene_8829	0	0	0	12	23	17	4	2	2	3	11	4
gene_883	0	0	0	0	1	1	0	2	1	1	3	2
gene_8830	0	0	0	20	7	11	10	12	13	14	15	22
gene_8831	0	0	0	8	9	2	6	8	5	0	3	6
gene_8832	0	0	0	10	1	2	4	11	6	4	9	12
gene_8833	0	0	0	131	137	91	92	135	81	69	138	180
gene_8834	0	0	0	32	44	37	21	17	17	24	37	43
gene_8835	0	0	0	73	104	40	51	77	43	36	52	105
gene_8836	0	0	0	2	7	5	4	3	2	6	7	5
gene_8837	0	0	0	0	0	1	0	0	0	0	0	1
gene_8838	0	0	0	13	32	16	32	37	18	13	26	42
gene_8839	0	0	0	0	0	0	0	0	0	0	0	1
gene_884	0	0	0	28	20	9	13	21	11	20	26	35
gene_8840	0	0	0	5	3	6	20	9	7	9	12	11
gene_8841	0	0	0	216	211	133	385	422	233	301	397	576
gene_8842	0	0	0	0	0	0	0	0	0	0	0	0
gene_8843	0	0	0	0	0	0	0	0	3	0	0	0
gene_8844	0	0	0	0	6	6	2	5	3	2	2	8
gene_8845	0	0	0	22	6	9	18	18	10	8	11	34
gene_8846	0	0	0	0	4	7	2	5	3	1	4	18
gene_8847	0	0	0	9	27	3	3	17	9	8	3	17
gene_8848	0	0	0	7	9	7	9	4	4	4	11	6
gene_8849	0	0	0	3	4	0	2	7	2	5	2	4
gene_885	0	0	0	25	34	26	93	104	35	54	85	102
gene_8850	0	0	0	83	111	53	43	60	37	35	73	67
gene_8851	0	0	0	0	0	0	0	0	0	0	0	0
gene_8852	0	0	0	0	0	0	0	0	0	0	0	0
gene_8853	0	0	0	22	30	32	22	30	17	25	32	41
gene_8854	0	0	0	77	94	58	65	98	67	65	79	145
gene_8855	0	0	0	0	0	0	0	0	0	0	0	0
gene_8856	0	0	0	4	6	4	2	4	0	1	4	5
gene_8857	0	0	0	12	33	24	33	22	17	24	39	35
gene_8858	0	0	0	2	0	0	2	0	1	0	2	2
gene_8859	0	0	0	25	40	20	18	13	6	10	22	11
gene_886	0	0	0	15	9	16	45	50	41	31	39	49
gene_8860	1	0	0	18	15	4	8	11	8	12	10	28
gene_8861	0	0	0	38	76	37	27	44	44	47	43	113
gene_8862	0	0	0	28	28	20	23	36	29	16	44	61
gene_8863	0	0	0	63	89	48	45	57	47	28	44	80
gene_8864	0	0	0	2	6	5	1	5	3	6	1	3
gene_8865	0	0	0	6	6	0	3	4	5	3	9	5
gene_8866	0	0	0	3	1	1	0	0	0	1	1	1
gene_8867	0	0	0	70	83	52	42	70	43	50	65	71
gene_8868	0	0	0	36	47	23	20	33	24	18	35	47
gene_8869	0	0	0	17	25	12	17	26	11	16	20	31
gene_887	1	0	0	184	27	56	47	76	32	24	60	58
gene_8870	0	0	0	6	13	2	7	13	12	9	12	13
gene_8871	0	0	0	0	4	0	2	4	5	9	6	7
gene_8872	0	0	0	19	20	11	17	18	7	10	28	22
gene_8873	0	0	0	0	0	0	0	0	0	0	0	0
gene_8874	0	0	0	0	0	0	0	0	0	0	0	0
gene_8875	0	0	0	23	18	22	19	23	8	10	36	18
gene_8876	0	0	0	3	7	5	25	19	8	30	35	40
gene_8877	0	0	0	15	13	11	13	25	15	15	24	29
gene_8878	0	0	0	3	0	0	1	4	0	1	1	5
gene_8879	0	0	0	14	22	24	24	34	20	19	26	32
gene_888	0	0	0	22	6	19	20	11	4	14	18	15
gene_8880	0	0	0	3	11	5	5	5	2	4	3	1
gene_8881	0	0	0	18	25	21	6	10	7	10	24	18
gene_8882	0	0	0	184	97	69	130	225	71	95	143	212
gene_8883	0	0	0	0	6	2	0	4	4	0	1	2
gene_8884	0	0	0	0	0	0	0	0	0	0	0	1
gene_8885	0	0	0	76	88	34	11	27	17	18	31	41
gene_8886	0	0	0	42	73	43	51	100	52	49	80	94
gene_8887	0	0	0	10	28	13	8	9	6	4	6	6
gene_8888	0	0	0	6	7	3	1	9	2	0	5	10
gene_8889	0	0	0	4	6	8	8	7	3	8	16	17
gene_889	0	0	0	15	11	11	16	15	7	7	11	31
gene_8890	0	0	0	1	1	3	1	6	1	2	9	11
gene_8891	0	0	0	0	0	0	0	0	0	0	0	0
gene_8892	0	0	0	41	45	26	24	40	24	25	36	56
gene_8893	0	0	0	5	3	2	1	6	5	1	4	1
gene_8894	0	0	0	4	12	11	5	9	3	3	14	11
gene_8895	0	0	0	0	0	3	1	4	0	4	0	5
gene_8896	0	0	0	12	15	16	10	13	11	8	17	32
gene_8897	0	0	0	0	5	4	2	1	1	2	1	2
gene_8898	0	0	0	88	85	56	53	65	64	38	69	108
gene_8899	0	0	0	17	27	11	20	22	14	8	16	32
gene_89	0	0	0	7	8	14	4	6	15	11	17	22
gene_890	0	0	0	18	25	12	12	20	10	10	23	26
gene_8900	0	0	0	1	2	0	1	2	1	2	2	3
gene_8901	0	0	0	0	0	0	0	0	0	0	0	0
gene_8902	0	0	0	0	0	0	0	0	0	0	0	2
gene_8903	0	0	0	2	3	2	3	9	3	2	6	5
gene_8904	0	0	0	21	14	13	10	43	22	9	46	50
gene_8905	0	0	0	1	1	2	1	1	0	0	4	2
gene_8906	0	0	0	9	14	4	12	9	9	8	17	13
gene_8907	0	0	0	2	4	1	0	2	0	1	3	1
gene_8908	0	0	0	15	20	12	3	8	3	2	1	11
gene_8909	0	0	0	27	34	15	10	11	13	17	13	23
gene_891	0	0	0	43	30	27	20	32	13	21	22	36
gene_8910	0	0	0	11	13	18	10	11	15	11	13	22
gene_8911	0	0	0	0	0	0	0	0	0	0	0	0
gene_8912	0	0	0	0	0	0	0	0	0	0	0	0
gene_8913	0	0	0	0	1	0	2	1	1	2	1	0
gene_8914	0	0	0	29	48	29	43	68	43	37	72	71
gene_8915	0	0	0	32	19	22	22	21	20	20	23	31
gene_8916	0	0	0	14	12	14	14	18	19	7	15	24
gene_8917	0	0	0	79	123	65	34	56	37	22	40	93
gene_8918	0	0	0	6	5	2	0	5	3	1	4	4
gene_8919	0	0	0	0	0	0	0	3	0	1	0	0
gene_892	0	0	0	42	28	13	15	14	23	19	29	19
gene_8920	0	0	0	0	4	1	1	2	1	0	1	2
gene_8921	0	0	0	17	29	22	7	17	12	8	17	26
gene_8922	0	0	0	1	10	1	2	14	4	5	6	7
gene_8923	0	0	0	0	1	0	1	0	2	3	2	6
gene_8924	0	0	0	19	51	17	8	10	5	5	21	16
gene_8925	0	0	0	0	0	0	0	0	0	0	0	0
gene_8926	0	0	0	1	1	8	1	4	1	0	3	5
gene_8927	0	0	0	2	1	3	6	2	0	2	2	4
gene_8928	0	0	0	0	0	0	0	0	0	0	0	0
gene_8929	0	0	0	1	0	0	0	0	1	0	0	0
gene_893	0	0	0	1	4	2	9	8	4	2	10	11
gene_8930	0	0	0	0	0	0	0	0	0	0	0	0
gene_8931	0	0	0	13	10	7	8	13	3	6	10	23
gene_8932	0	0	0	6	12	5	3	5	0	3	3	14
gene_8933	0	0	0	74	130	55	47	68	51	41	81	120
gene_8934	0	0	0	19	18	22	7	11	17	14	17	24
gene_8935	0	0	0	24	49	40	26	27	20	30	33	43
gene_8936	0	0	0	0	0	0	0	0	0	0	0	1
gene_8937	0	0	0	0	0	0	0	0	0	0	0	0
gene_8938	0	0	0	54	88	37	35	48	38	24	43	58
gene_8939	0	0	0	17	23	8	16	18	10	14	15	22
gene_894	0	0	0	26	44	35	51	60	26	29	68	101
gene_8940	0	0	0	0	0	0	0	0	0	0	0	0
gene_8941	0	0	0	13	27	15	17	14	13	19	45	27
gene_8942	0	0	0	180	368	219	98	169	91	97	227	241
gene_8943	0	0	0	34	49	27	18	22	17	22	35	35
gene_8944	0	0	0	33	32	11	15	21	23	14	25	32
gene_8945	0	0	0	1	9	5	2	8	6	2	13	12
gene_8946	0	0	0	4	0	0	0	0	0	0	0	1
gene_8947	0	0	0	16	6	6	8	13	9	11	10	12
gene_8948	0	0	0	3	2	6	6	8	5	1	5	13
gene_8949	0	0	0	0	1	0	0	0	1	0	0	0
gene_895	0	0	0	111	132	74	60	102	53	44	93	127
gene_8950	0	0	0	117	211	103	42	62	67	41	66	118
gene_8951	0	0	0	0	4	0	0	2	1	2	5	1
gene_8952	0	0	0	32	47	26	14	33	16	16	23	66
gene_8953	0	0	0	44	32	32	39	55	24	19	47	58
gene_8954	0	0	0	7	13	12	53	60	64	108	119	122
gene_8955	0	0	0	9	25	5	8	16	12	6	6	8
gene_8956	0	0	0	0	0	0	0	0	0	0	0	0
gene_8957	0	0	0	34	36	22	21	25	23	12	22	30
gene_8958	0	0	0	3	5	7	4	5	7	1	1	3
gene_8959	0	0	0	2	1	2	4	4	2	0	2	4
gene_896	0	0	0	8	9	10	9	21	13	12	16	28
gene_8960	0	0	0	7	7	12	13	12	14	7	17	16
