GeneID	GCUXS	GCUXT	GCUXU	GCUXW	GCUXX	GCUXY	GCUXZ	GCUYA	GCUYB	GCUYC	GCUYG	GCUYH
gene_8134	0	0	0	11	5	7	21	1	4	8	2	6
gene_8135	0	0	0	0	0	0	0	0	0	0	0	0
gene_8136	0	0	0	18	10	6	21	14	16	16	2	10
gene_8137	0	0	0	10	10	11	20	4	8	6	3	12
gene_8138	0	0	0	13	8	12	21	14	11	11	0	16
gene_8139	0	0	0	9	9	8	9	1	2	2	3	6
gene_814	0	0	0	0	0	0	0	0	0	0	0	0
gene_8140	0	0	0	0	0	4	1	1	0	0	0	0
gene_8141	0	0	0	17	30	46	24	31	20	25	18	37
gene_8142	0	0	0	2	0	3	0	2	3	0	2	4
gene_8143	0	0	0	0	0	0	2	0	0	0	0	0
gene_8144	0	0	0	1	5	6	2	1	3	0	1	3
gene_8145	0	0	0	6	6	14	9	0	5	1	1	5
gene_8146	0	0	0	7	3	0	3	1	3	2	0	0
gene_8147	0	0	0	26	25	23	27	16	19	12	4	11
gene_8148	0	0	0	7	4	9	6	1	4	0	0	3
gene_8149	0	0	0	32	16	34	28	11	20	4	3	7
gene_815	0	0	0	1	3	5	6	0	0	0	0	1
gene_8150	0	0	0	2	1	3	1	0	1	1	1	0
gene_8151	0	0	0	23	14	20	21	14	20	10	6	15
gene_8152	0	0	0	3	8	0	2	4	2	1	0	1
gene_8153	0	0	0	54	37	30	51	33	28	44	19	22
gene_8154	0	0	0	62	26	42	46	18	18	18	8	24
gene_8155	0	0	0	183	128	319	150	99	93	69	46	87
gene_8156	0	0	0	31	15	41	35	27	26	13	8	14
gene_8157	0	0	0	73	42	111	146	98	68	45	22	95
gene_8158	0	0	0	19	305	54	8	210	47	56	68	116
gene_8159	0	0	0	55	47	89	183	86	100	30	18	141
gene_816	0	0	0	17	10	14	7	10	5	4	2	6
gene_8160	0	0	0	42	32	43	71	22	38	12	3	33
gene_8161	0	0	0	69	34	119	49	51	39	32	15	44
gene_8162	0	0	0	10	4	13	10	9	10	1	1	12
gene_8163	0	0	0	0	0	0	0	0	0	0	0	0
gene_8164	0	0	0	0	0	0	0	0	0	0	0	0
gene_8165	0	0	0	28	10	23	23	10	16	19	5	23
gene_8166	0	0	0	32	18	37	24	15	15	3	3	13
gene_8167	0	0	0	2	0	1	0	0	3	0	1	1
gene_8168	0	0	0	51	26	39	45	27	30	9	8	27
gene_8169	0	0	0	12	9	16	12	4	5	8	7	14
gene_817	0	0	0	12	12	13	24	11	7	8	5	13
gene_8170	0	0	0	41	23	33	39	21	23	21	10	27
gene_8171	0	0	0	0	0	0	0	0	0	0	0	0
gene_8172	0	0	0	1	2	3	1	1	0	0	1	1
gene_8173	0	0	0	11	7	13	8	5	2	5	3	7
gene_8174	0	0	0	11	9	25	10	7	7	4	6	6
gene_8175	0	0	0	30	18	19	20	10	7	11	0	9
gene_8176	0	0	0	3	1	4	1	1	4	0	0	0
gene_8177	0	0	0	7	1	9	2	2	2	2	0	4
gene_8178	0	0	0	0	0	0	0	0	0	0	0	0
gene_8179	0	0	0	22	13	23	14	10	10	3	2	8
gene_818	0	0	0	179	114	169	348	157	179	101	46	217
gene_8180	0	0	0	6	3	9	108	6	8	43	10	60
gene_8181	0	0	0	37	21	48	28	9	11	12	3	11
gene_8182	0	0	0	3	4	0	3	0	0	0	0	0
gene_8183	0	0	0	2	2	2	1	4	2	0	0	3
gene_8184	0	0	0	8	0	3	1	3	3	2	0	7
gene_8185	0	0	0	139	65	138	146	97	108	45	20	104
gene_8186	0	0	0	4	0	2	5	1	0	0	1	0
gene_8187	0	0	0	4	5	2	3	1	0	0	1	3
gene_8188	0	0	0	1	1	1	0	0	1	0	0	0
gene_8189	0	0	0	0	1	1	0	0	0	0	0	0
gene_819	0	0	0	11	9	16	11	3	4	3	2	10
gene_8190	0	0	0	0	0	2	2	0	2	0	0	0
gene_8191	0	0	0	0	0	0	0	0	0	0	0	0
gene_8192	0	0	0	0	0	0	0	0	0	0	0	0
gene_8193	0	0	0	47	18	33	24	17	17	9	7	15
gene_8194	0	0	0	0	0	0	0	0	0	0	0	0
gene_8195	0	0	0	0	0	0	0	0	0	0	0	0
gene_8196	0	0	0	23	18	33	30	16	22	8	11	15
gene_8197	0	0	0	42	47	61	49	36	71	12	11	50
gene_8198	0	0	0	9	6	19	5	5	7	3	1	2
gene_8199	0	0	0	23	14	29	19	11	11	10	7	4
gene_82	0	0	0	116	52	144	80	46	49	34	24	62
gene_820	0	0	0	8	3	10	5	2	2	2	1	5
gene_8200	0	0	0	16	9	22	7	6	6	10	1	8
gene_8201	0	0	0	9	3	5	8	4	3	3	2	3
gene_8202	0	0	0	21	7	12	21	2	13	4	1	21
gene_8203	0	0	0	25	9	26	15	12	4	5	2	3
gene_8204	0	0	0	6	4	5	1	0	5	0	0	0
gene_8205	0	0	0	16	2	8	15	5	8	4	2	4
gene_8206	0	0	0	11	5	14	6	15	8	3	2	2
gene_8207	0	0	0	5	3	3	8	6	3	1	1	1
gene_8208	0	0	0	1	0	0	63	82	24	52	7	14
gene_8209	0	0	0	18	15	14	10	9	1	3	1	7
gene_821	0	0	0	19	9	11	24	4	12	3	3	9
gene_8210	0	0	0	6	7	7	3	4	0	0	0	4
gene_8211	0	0	0	0	3	2	3	1	2	1	1	1
gene_8212	0	0	0	47	14	19	24	23	20	5	10	18
gene_8213	0	0	0	3	2	3	3	2	0	0	1	3
gene_8214	0	0	0	4	4	11	3	1	2	0	2	1
gene_8215	0	0	0	124	65	96	79	36	65	17	9	44
gene_8216	0	0	0	3	4	1	1	1	4	1	0	6
gene_8217	0	0	0	10	8	7	4	2	3	0	1	4
gene_8218	0	0	0	16	9	16	14	10	11	2	5	12
gene_8219	0	0	0	9	3	11	5	1	3	0	0	8
gene_822	0	0	0	232	110	199	120	42	46	31	13	38
gene_8220	0	0	0	32	24	29	19	14	15	7	1	14
gene_8221	0	0	0	11	5	10	24	22	20	5	1	11
gene_8222	0	0	0	0	1	1	0	1	0	1	1	0
gene_8223	0	0	0	2	16	1	0	8	4	2	6	2
gene_8224	0	0	0	1	0	0	0	0	0	0	0	0
gene_8225	0	0	0	351	161	214	215	99	141	79	21	117
gene_8226	0	0	0	0	0	0	2	0	0	0	0	0
gene_8227	0	0	0	0	0	1	0	0	0	0	0	0
gene_8228	0	0	0	12	11	16	10	3	2	2	2	4
gene_8229	0	0	0	0	0	0	0	0	1	0	0	0
gene_823	0	0	0	34	10	24	17	19	10	3	3	11
gene_8230	0	0	0	2	2	1	1	0	0	3	0	0
gene_8231	0	0	0	17	16	14	31	11	10	2	2	16
gene_8232	0	0	0	8	0	3	3	4	1	0	0	0
gene_8233	0	0	0	11	5	13	11	3	11	2	0	7
gene_8234	0	0	0	0	0	0	0	0	0	0	0	0
gene_8235	0	0	0	0	0	0	0	0	0	0	0	0
gene_8236	0	0	0	44	22	29	37	18	17	11	2	18
gene_8237	0	0	0	60	30	69	28	33	13	15	1	14
gene_8238	0	0	0	14	8	22	11	5	15	3	2	8
gene_8239	0	0	0	21	20	24	12	6	11	1	0	5
gene_824	0	0	0	65	26	58	52	18	32	11	4	26
gene_8240	0	0	0	18	14	22	23	11	8	6	0	8
gene_8241	0	0	0	36	28	39	63	37	54	36	12	33
gene_8242	0	0	0	0	0	2	0	0	0	0	0	0
gene_8243	0	0	0	19	8	10	29	11	10	10	2	9
gene_8244	0	0	0	0	0	1	2	1	0	0	1	0
gene_8245	0	0	0	8	5	9	2	0	0	0	0	0
gene_8246	0	0	0	112	99	217	48	15	10	17	7	6
gene_8247	0	0	0	22	9	24	25	11	8	10	2	13
gene_8248	0	0	0	17	5	15	36	16	17	4	1	22
gene_8249	0	0	0	0	0	1	3	3	0	0	0	2
gene_825	0	0	0	32	21	17	26	8	13	5	6	10
gene_8250	0	0	0	60	32	57	62	24	26	12	5	25
gene_8251	0	0	0	0	0	0	0	0	1	0	0	0
gene_8252	0	0	0	11	3	7	3	6	2	0	3	2
gene_8253	0	0	0	25	13	43	29	26	19	11	3	22
gene_8254	0	0	0	5	0	2	1	2	3	0	2	4
gene_8255	0	0	0	0	1	1	0	2	3	4	0	4
gene_8256	0	0	0	15	10	14	9	4	6	3	0	5
gene_8257	0	0	0	206	130	271	176	80	86	54	23	90
gene_8258	0	0	0	2	0	2	3	1	2	2	2	1
gene_8259	0	0	0	0	0	0	0	0	0	0	0	0
gene_826	0	0	0	121	74	86	127	38	42	21	9	39
gene_8260	0	0	0	0	0	0	0	0	0	0	0	0
gene_8261	0	0	0	50	12	34	28	8	9	3	2	7
gene_8262	0	0	0	52	15	27	27	12	21	14	6	14
gene_8263	0	0	0	15	12	23	20	11	8	8	3	11
gene_8264	0	0	0	2	0	0	3	1	1	0	0	0
gene_8265	0	0	0	22	11	35	24	6	9	7	0	9
gene_8266	0	0	0	32	19	31	85	45	77	17	8	43
gene_8267	0	0	0	82	45	35	103	80	110	10	10	94
gene_8268	0	0	0	1	1	0	3	1	0	1	0	0
gene_8269	0	0	0	7	3	14	6	2	4	3	0	3
gene_827	0	0	0	5	3	5	9	0	7	1	1	6
gene_8270	0	0	0	26	12	31	11	11	8	7	8	18
gene_8271	0	0	0	103	50	98	69	32	56	30	19	38
gene_8272	0	0	0	8	9	3	4	0	2	2	1	0
gene_8273	0	0	0	0	0	0	0	0	0	0	0	0
gene_8274	0	0	0	10	4	4	24	18	24	3	3	14
gene_8275	0	0	0	0	0	4	1	0	1	1	0	0
gene_8276	0	0	0	0	0	0	0	0	0	0	0	0
gene_8277	0	0	0	0	0	0	0	0	0	0	0	0
gene_8278	0	0	0	9	9	12	9	5	5	4	7	5
gene_8279	0	0	0	4	5	11	5	3	3	2	3	3
gene_828	0	0	0	42	20	15	21	8	13	6	4	12
gene_8280	0	0	0	29	27	23	18	12	11	7	7	20
gene_8281	0	0	0	5	2	9	16	1	3	4	1	7
gene_8282	0	0	0	3	0	6	8	0	3	0	0	0
gene_8283	0	0	0	2	2	3	6	0	2	1	1	1
gene_8284	0	0	0	1	0	0	0	0	1	0	0	0
gene_8285	0	0	0	17	9	18	6	2	4	1	4	5
gene_8286	0	0	0	17	5	12	21	7	11	6	1	16
gene_8287	0	0	0	0	0	0	0	0	0	0	0	0
gene_8288	0	0	0	30	30	66	45	22	21	10	6	18
gene_8289	0	0	0	9	4	6	10	6	8	3	0	3
gene_829	0	0	0	146	81	215	128	54	52	51	28	83
gene_8290	0	0	0	5	5	5	3	0	3	1	0	1
gene_8291	0	0	0	52	40	73	37	26	16	15	3	19
gene_8292	0	0	0	35	18	16	15	9	13	6	3	21
gene_8293	0	0	0	1	0	2	0	1	1	1	0	0
gene_8294	0	0	0	8	0	6	3	3	2	2	1	2
gene_8295	0	0	0	67	25	58	38	21	16	8	6	9
gene_8296	0	0	0	1	1	3	4	0	1	0	0	0
gene_8297	0	0	0	52	36	81	45	25	30	10	4	29
gene_8298	0	0	0	8	5	13	2	5	1	0	1	4
gene_8299	0	0	0	194	109	208	182	86	103	54	19	114
gene_83	0	0	0	40	23	64	40	13	8	8	5	15
gene_830	0	0	0	0	0	0	0	0	0	0	0	0
gene_8300	0	0	0	4	2	8	10	1	2	5	1	2
gene_8301	0	0	0	9	9	8	4	10	3	0	2	3
gene_8302	0	0	0	3	3	1	7	5	3	2	0	2
gene_8303	0	0	0	82	39	30	37	21	30	11	6	38
gene_8304	0	0	0	13	15	27	22	10	11	8	5	16
gene_8305	0	0	0	107	37	101	199	93	93	53	33	87
gene_8306	0	0	0	8	4	13	7	3	3	1	2	6
gene_8307	0	0	0	37	12	36	39	25	25	18	14	23
gene_8308	0	0	0	3	2	3	1	3	1	1	0	6
gene_8309	0	0	0	0	6	6	3	1	4	0	2	5
gene_831	0	0	0	135	40	122	126	74	66	36	25	63
gene_8310	0	0	0	0	0	0	0	0	0	0	0	0
gene_8311	0	0	0	23	11	15	17	18	12	19	1	17
gene_8312	0	0	0	16	12	21	17	14	6	7	3	13
gene_8313	0	0	0	0	0	0	0	0	0	0	0	0
gene_8314	0	0	0	2	1	3	0	1	0	0	0	1
gene_8315	0	0	0	14	10	24	8	6	2	4	0	4
gene_8316	0	0	0	0	0	0	0	0	0	0	0	0
gene_8317	0	0	0	9	11	14	13	7	7	2	1	4
gene_8318	0	0	0	67	21	29	33	29	33	30	12	17
gene_8319	0	0	0	404	192	289	409	212	194	150	62	233
gene_832	0	0	0	193	88	198	164	55	83	39	22	71
gene_8320	0	0	0	0	0	0	0	0	0	0	0	0
gene_8321	0	0	0	65	16	47	40	21	21	17	3	13
gene_8322	0	0	0	39	7	28	47	18	18	9	11	16
gene_8323	0	0	0	626	383	849	331	192	243	74	44	239
gene_8324	0	0	0	0	0	0	0	0	0	0	0	0
gene_8325	0	0	0	8	8	6	20	10	10	14	7	12
gene_8326	0	0	0	3	5	0	2	3	3	0	1	6
gene_8327	0	0	0	6	4	23	9	7	11	8	8	8
gene_8328	0	0	0	2	2	1	13	6	6	2	4	3
gene_8329	0	0	0	15	5	4	15	6	3	3	1	0
gene_833	0	0	0	55	62	84	44	15	13	6	6	14
gene_8330	0	0	0	51	39	63	40	18	22	9	7	23
gene_8331	0	0	0	4	0	3	1	0	0	0	0	0
gene_8332	0	0	0	10	3	5	11	7	17	6	4	17
gene_8333	0	0	0	11	9	5	9	2	9	2	5	8
gene_8334	0	0	0	36	13	11	10	12	14	2	4	8
gene_8335	0	0	0	2	3	3	5	1	2	1	0	1
gene_8336	0	0	0	4	2	6	4	0	4	1	0	4
gene_8337	0	0	0	39	19	35	36	23	35	24	5	22
gene_8338	0	0	0	482	198	261	228	118	135	79	41	126
gene_8339	0	0	0	15	11	12	2	4	1	3	2	1
gene_834	0	0	0	2	1	5	3	1	1	0	0	1
gene_8340	0	0	0	12	9	12	37	13	8	8	5	9
gene_8341	0	0	0	1	0	0	0	0	0	0	0	0
gene_8342	0	0	0	22	20	30	27	28	13	17	6	34
gene_8343	0	0	0	0	0	0	0	0	0	0	0	0
gene_8344	0	0	0	48	20	31	41	17	22	4	7	23
gene_8345	0	0	0	2	0	3	2	0	0	0	0	0
gene_8346	0	0	0	7	6	8	2	1	1	0	0	0
gene_8347	0	0	0	0	0	0	0	0	0	0	0	0
gene_8348	0	0	0	0	0	0	0	0	0	0	0	0
gene_8349	0	0	0	1	0	3	2	3	2	0	0	1
gene_835	0	0	0	301	201	351	378	204	159	133	68	180
gene_8350	0	0	0	0	0	0	0	0	0	0	0	0
gene_8351	0	0	0	31	13	44	43	22	19	14	7	17
gene_8352	0	0	0	0	0	0	0	0	0	0	0	0
gene_8353	0	0	0	16	7	15	17	9	17	4	1	7
gene_8354	0	0	0	17	16	36	33	13	14	6	5	9
gene_8355	0	0	0	0	2	1	1	3	4	1	3	3
gene_8356	0	0	0	8	3	5	4	8	9	1	0	5
gene_8357	0	0	0	1	1	2	3	1	0	2	0	0
gene_8358	0	0	0	3	0	2	8	3	1	3	0	1
gene_8359	0	0	0	100	44	67	59	46	43	23	6	30
gene_836	0	0	0	10	7	6	12	4	13	4	10	14
gene_8360	0	0	0	0	0	2	1	2	0	0	0	0
gene_8361	0	0	0	73	23	25	40	19	10	11	4	6
gene_8362	0	0	0	31	40	49	28	15	13	3	7	13
gene_8363	0	0	0	0	0	4	1	2	0	1	0	0
gene_8364	0	0	0	49	18	38	49	19	26	8	2	18
gene_8365	0	0	0	0	0	0	0	0	0	0	0	0
gene_8366	0	0	0	0	1	0	2	0	1	0	0	2
gene_8367	0	0	0	10	17	21	8	7	4	4	0	5
gene_8368	0	0	0	0	0	0	2	0	3	0	1	0
gene_8369	0	0	0	0	0	0	0	0	0	0	0	0
gene_837	0	0	0	4	7	5	5	3	3	3	4	1
gene_8370	0	0	0	0	1	0	0	0	0	0	0	0
gene_8371	0	0	0	2	4	4	2	0	1	3	0	2
gene_8372	0	0	0	68	42	58	59	28	17	14	6	30
gene_8373	0	0	0	0	0	3	1	0	0	1	0	0
gene_8374	0	0	0	3	0	0	0	1	0	0	0	0
gene_8375	0	0	0	1	1	5	5	1	1	3	1	1
gene_8376	0	0	0	10	2	5	2	1	0	3	0	3
gene_8377	0	0	0	21	12	14	13	13	11	4	1	12
gene_8378	0	0	0	2	0	5	4	1	3	2	0	3
gene_8379	0	0	0	33	8	19	26	8	17	7	2	15
gene_838	0	0	0	59	31	117	79	45	44	27	17	59
gene_8380	0	0	0	14	11	8	10	2	10	5	0	7
gene_8381	0	0	0	0	1	3	2	2	1	0	0	1
gene_8382	0	0	0	86	57	68	97	56	53	38	16	59
gene_8383	0	0	0	2	0	7	3	2	4	3	0	2
gene_8384	0	0	0	249	112	160	833	379	330	134	124	350
gene_8385	0	0	0	725	517	850	900	636	733	230	165	562
gene_8386	0	0	0	9	7	11	15	7	9	5	2	11
gene_8387	0	0	0	14	10	3	8	6	13	2	1	1
gene_8388	0	0	0	3	1	3	5	2	4	3	1	6
gene_8389	0	0	0	2	0	2	8	2	3	1	1	1
gene_839	0	0	0	10	9	8	10	8	7	5	3	3
gene_8390	0	0	0	1	0	0	3	2	0	3	0	1
gene_8391	0	0	0	2	3	3	3	2	3	1	1	1
gene_8392	0	0	0	5	4	7	0	1	5	1	0	1
gene_8393	0	0	0	13	6	17	12	5	5	8	1	12
gene_8394	0	0	0	23	6	13	11	2	7	9	2	7
gene_8395	0	0	0	3	1	0	6	8	3	2	1	8
gene_8396	0	0	0	0	0	0	0	0	0	0	0	0
gene_8397	0	0	0	3	0	0	0	0	0	0	0	0
gene_8398	0	0	0	0	0	0	0	0	0	0	0	0
gene_8399	0	0	0	9	5	12	7	4	2	0	0	0
gene_84	0	0	0	29	27	34	24	18	17	4	3	11
gene_840	0	0	0	11	5	6	7	2	4	2	1	6
gene_8400	0	0	0	21	15	20	25	18	17	9	8	13
gene_8401	0	0	0	60	26	57	91	47	39	32	18	37
gene_8402	0	0	0	45	16	41	51	22	13	16	5	20
gene_8403	0	0	0	40	20	37	43	23	25	7	6	26
gene_8404	0	0	0	25	9	5	10	11	4	4	7	12
gene_8405	0	0	0	23	11	14	13	8	11	2	5	8
gene_8406	0	0	0	39	12	33	36	14	14	12	7	8
gene_8407	0	0	0	0	1	0	0	0	1	0	0	0
gene_8408	0	0	0	89	78	35	75	54	91	41	31	72
gene_8409	0	0	0	7	4	8	9	7	5	3	4	8
gene_841	0	0	0	211	72	65	42	22	19	26	12	26
gene_8410	0	0	0	27	14	24	16	13	13	5	1	7
gene_8411	0	0	0	1	2	0	0	0	1	2	1	1
gene_8412	0	0	0	131	84	133	104	50	47	21	10	56
gene_8413	0	0	0	8	9	7	5	2	3	1	0	2
gene_8414	0	0	0	0	0	0	0	0	0	0	0	0
gene_8415	0	0	0	94	45	195	111	33	61	49	31	91
gene_8416	0	0	0	3	1	6	4	0	3	2	1	4
gene_8417	0	0	0	2	0	0	2	0	1	0	0	0
gene_8418	0	0	0	7	3	1	16	20	11	3	2	24
gene_8419	0	0	0	0	0	2	9	7	0	7	0	1
gene_842	0	0	0	95	45	74	103	29	35	28	10	41
gene_8420	0	0	0	20	8	15	11	5	4	6	2	6
gene_8421	0	0	0	48	22	33	40	23	25	7	8	21
gene_8422	0	0	0	80	55	130	70	28	36	13	10	34
gene_8423	0	0	0	2	4	4	3	4	6	0	7	4
gene_8424	0	0	0	37	15	31	27	12	12	5	4	13
gene_8425	0	0	0	0	0	0	0	0	0	1	0	0
gene_8426	0	0	0	0	0	0	0	0	0	0	0	0
gene_8427	0	0	0	18	1	12	5	2	2	2	2	7
gene_8428	0	0	0	0	0	1	1	1	1	1	2	1
gene_8429	0	0	0	7	12	14	120	53	45	35	17	56
gene_843	0	0	0	2	0	3	1	3	1	0	1	0
gene_8430	0	0	0	123	70	78	201	92	129	55	19	111
gene_8431	0	0	0	1	0	0	0	1	0	0	0	0
gene_8432	0	0	0	0	0	1	1	0	0	0	0	0
gene_8433	0	0	0	92	44	89	50	19	16	12	4	30
gene_8434	0	0	0	46	58	73	48	28	37	12	8	26
gene_8435	0	0	0	0	0	1	0	0	0	0	0	0
gene_8436	0	0	0	33	21	46	19	13	17	8	4	7
gene_8437	0	0	0	3	2	2	3	0	2	1	1	2
gene_8438	0	0	0	0	0	0	0	0	0	0	0	0
gene_8439	0	0	0	38	26	37	21	16	16	7	2	15
gene_844	0	0	0	0	3	0	1	0	0	0	1	0
gene_8440	0	0	0	7	1	11	5	3	7	0	1	3
gene_8441	0	0	0	1	0	1	1	4	0	2	0	4
gene_8442	0	0	0	0	0	0	0	0	0	0	0	0
gene_8443	0	0	0	0	5	0	3	10	2	4	0	3
gene_8444	0	0	0	1	0	4	1	0	2	1	1	2
gene_8445	0	0	0	0	0	0	0	0	0	0	0	0
gene_8446	0	0	0	3	1	1	1	0	3	0	0	0
gene_8447	0	0	0	43	28	47	32	15	17	5	5	12
gene_8448	0	0	0	0	0	9	2	1	5	1	0	1
gene_8449	0	0	0	16	9	10	8	7	5	1	0	9
gene_845	0	0	0	32	34	70	82	29	44	28	14	44
gene_8450	0	0	0	0	0	0	0	0	0	0	0	0
gene_8451	0	0	0	18	16	18	26	5	20	8	3	10
gene_8452	0	0	0	0	0	2	1	0	0	4	0	1
gene_8453	0	0	0	56	47	50	74	24	17	17	13	29
gene_8454	0	0	0	0	0	2	0	0	0	0	0	0
gene_8455	0	0	0	0	0	0	0	0	0	0	0	0
gene_8456	0	0	0	15	17	27	25	14	12	8	1	13
gene_8457	0	0	0	4	4	8	5	0	3	4	1	5
gene_8458	0	0	0	26	17	19	19	11	15	8	2	9
gene_8459	0	0	0	2	2	9	1	2	0	1	0	1
gene_846	0	0	0	41	18	28	27	11	18	9	9	16
gene_8460	0	0	0	12	10	17	2	2	4	0	0	2
gene_8461	0	0	0	78	56	156	44	25	33	11	3	15
gene_8462	0	0	0	21	7	14	16	3	6	2	2	5
gene_8463	0	0	0	8	11	12	10	3	4	2	0	1
gene_8464	0	0	0	23	19	25	26	13	8	5	6	18
gene_8465	0	0	0	6	2	3	4	1	7	6	2	3
gene_8466	0	0	0	4	13	14	9	1	4	0	1	5
gene_8467	0	0	0	0	0	0	0	0	0	0	0	0
gene_8468	0	0	0	0	0	0	0	0	0	0	0	0
gene_8469	0	0	0	0	0	0	0	0	0	0	0	0
gene_847	0	0	0	24	14	29	15	8	3	5	7	8
gene_8470	0	0	0	1	0	0	0	0	1	3	2	0
gene_8471	0	0	0	1	0	2	2	0	2	1	0	6
gene_8472	0	0	0	372	201	228	151	73	84	40	22	44
gene_8473	0	0	0	2	0	0	0	1	3	0	0	1
gene_8474	0	0	0	2	2	3	3	4	7	1	1	9
gene_8475	0	0	0	0	0	0	0	0	0	0	0	0
gene_8476	0	0	0	7	3	0	4	1	2	0	0	0
gene_8477	0	0	0	16	15	27	9	3	3	2	3	3
gene_8478	0	0	0	2	0	0	1	0	0	0	0	0
gene_8479	0	0	0	20	11	12	9	4	4	4	0	2
gene_848	0	0	0	12	10	17	21	9	4	4	2	6
gene_8480	0	0	0	52	32	53	33	16	40	9	8	21
gene_8481	0	0	0	6	9	10	9	2	6	1	1	7
gene_8482	0	0	0	22	12	13	34	11	13	22	4	16
gene_8483	0	0	0	0	0	0	0	0	0	0	0	0
gene_8484	0	0	0	0	0	0	0	0	1	0	0	0
gene_8485	0	0	0	33	26	52	41	10	8	12	4	7
gene_8486	0	0	0	1	1	0	4	0	0	0	0	0
gene_8487	0	0	0	0	0	0	0	0	0	0	0	0
gene_8488	0	0	0	185	109	322	126	45	41	25	19	45
gene_8489	0	0	0	11	3	12	21	6	8	14	5	23
gene_849	0	0	0	15	3	7	5	4	2	2	0	2
gene_8490	0	0	0	29	13	26	31	11	13	13	3	9
gene_8491	0	2	0	106	70	136	82	41	47	41	10	30
gene_8492	0	0	0	46	45	58	38	23	20	17	7	15
gene_8493	0	0	0	10	10	8	6	3	6	1	0	3
gene_8494	0	0	0	13	8	19	15	3	5	2	4	5
gene_8495	0	0	0	0	0	0	0	0	0	0	0	0
gene_8496	0	0	0	36	24	49	41	9	13	13	6	17
gene_8497	0	0	0	19	14	22	24	5	5	12	2	9
gene_8498	0	0	0	11	12	9	0	0	2	0	2	0
gene_8499	0	0	0	3	2	6	6	1	0	3	0	5
gene_85	0	0	0	3	0	0	3	1	1	0	1	0
gene_850	0	0	0	25	12	20	17	3	8	7	4	7
gene_8500	0	0	0	83	42	58	36	16	26	9	7	17
gene_8501	0	0	0	35	16	40	20	17	19	5	2	10
gene_8502	0	0	0	39	31	54	38	23	24	9	4	20
gene_8503	0	0	0	23	28	42	28	16	26	12	4	16
gene_8504	0	0	0	1	2	2	0	0	2	0	0	3
gene_8505	0	0	0	21	17	12	51	28	65	19	12	37
gene_8506	0	0	0	7	6	8	4	1	7	3	0	0
gene_8507	0	0	0	0	0	0	0	0	0	0	0	0
gene_8508	0	0	0	23	14	24	12	9	4	3	2	8
gene_8509	0	0	0	0	1	2	3	0	3	0	0	0
gene_851	0	0	0	2	0	2	5	1	1	1	0	0
gene_8510	0	0	0	11	7	17	18	15	4	4	2	2
gene_8511	0	0	0	42	26	20	20	15	12	7	4	7
gene_8512	0	0	0	6	10	11	7	10	12	4	0	13
gene_8513	0	0	0	96	69	120	155	95	99	35	28	97
gene_8514	0	0	0	3	1	5	99	97	37	29	12	22
gene_8515	0	0	0	1	3	1	0	1	1	0	0	1
gene_8516	0	0	0	20	22	34	29	4	11	7	7	10
gene_8517	0	0	0	11	11	14	9	3	7	9	2	8
gene_8518	0	0	0	3	4	6	2	2	4	7	0	2
gene_8519	0	0	0	0	0	0	0	0	0	0	0	0
gene_852	0	0	0	0	0	0	0	0	0	0	0	0
gene_8520	0	0	0	15	3	15	6	3	3	5	2	2
gene_8521	0	0	0	0	0	1	1	0	0	0	0	0
gene_8522	0	0	0	15	5	11	10	8	3	7	1	13
gene_8523	0	0	0	45	25	43	28	24	11	5	3	13
gene_8524	0	0	0	41	19	38	45	14	22	15	8	29
gene_8525	0	0	0	20	14	36	27	8	13	4	3	6
gene_8526	0	0	0	1	1	1	0	1	0	1	0	0
gene_8527	0	0	0	4	5	2	4	6	5	2	2	17
gene_8528	0	0	0	0	0	0	0	0	0	0	0	0
gene_8529	0	0	0	0	0	0	0	0	0	0	0	0
gene_853	0	0	0	13	9	26	22	8	2	4	3	6
gene_8530	0	0	0	0	0	0	0	0	0	0	0	0
gene_8531	0	0	0	13	1	3	80	103	64	19	6	92
gene_8532	0	0	0	3	0	2	1	0	0	1	0	0
gene_8533	0	0	0	5	1	1	3	0	1	1	1	2
gene_8534	0	0	0	19	13	35	24	7	8	8	0	11
gene_8535	0	0	0	9	0	3	3	0	1	1	0	1
gene_8536	0	0	0	0	0	0	0	0	0	0	0	0
gene_8537	0	0	0	0	0	0	0	0	0	0	0	0
gene_8538	0	0	0	0	1	2	0	1	0	0	0	3
gene_8539	0	0	0	1	0	1	0	0	0	0	0	0
gene_854	0	0	0	48	30	55	52	35	33	16	9	31
gene_8540	0	0	0	0	0	0	0	0	0	0	0	0
gene_8541	0	0	0	2	0	3	1	1	0	2	0	2
gene_8542	0	0	0	23	22	22	37	9	17	4	3	12
gene_8543	0	0	0	22	9	10	6	2	7	0	2	5
gene_8544	0	0	0	29	25	65	25	8	9	4	2	23
gene_8545	0	0	0	4	5	5	6	3	2	2	2	6
gene_8546	0	0	0	10	8	29	12	5	13	7	0	9
gene_8547	0	0	0	12	9	18	16	5	8	1	1	2
gene_8548	0	0	0	3	2	3	5	1	2	0	3	5
gene_8549	0	0	0	1	0	1	3	0	0	0	0	0
gene_855	0	0	0	36	32	30	54	40	33	17	16	40
gene_8550	0	0	0	2	0	1	8	1	1	6	0	2
gene_8551	0	0	0	0	0	0	0	0	0	0	0	0
gene_8552	0	0	0	23	23	35	22	13	9	5	5	14
