GeneID	GGABG	GGABH	GGABN	GGABO	GGABP	GGABS	GGABT	GGABU	GGABW	GGABX
gene_795	0	0	0	14	0	6	4	7	4	9
gene_7950	0	0	0	2	0	0	1	2	0	6
gene_7951	0	0	0	37	0	4	6	32	9	21
gene_7952	0	0	0	2	0	0	0	4	0	0
gene_7953	0	0	0	0	0	0	0	0	0	0
gene_7954	0	0	0	13	8	7	7	15	3	13
gene_7955	0	0	0	0	0	0	0	0	0	0
gene_7956	0	0	0	0	0	0	0	0	0	0
gene_7957	0	0	0	0	0	0	0	0	0	0
gene_7958	0	0	0	25	1	5	3	11	3	6
gene_7959	0	0	0	104	2	48	30	107	27	40
gene_796	0	0	0	0	0	0	0	2	0	0
gene_7960	0	0	0	54	1	5	11	61	11	19
gene_7961	0	0	0	2	0	0	0	7	1	6
gene_7962	0	0	0	37	2	20	9	30	8	24
gene_7963	0	0	0	24	4	13	2	53	13	29
gene_7964	0	0	0	6	0	0	0	9	2	3
gene_7965	0	0	0	27	2	6	2	19	24	25
gene_7966	0	0	0	0	0	0	0	0	0	0
gene_7967	0	0	0	91	4	0	13	20	6	18
gene_7968	0	0	0	18	0	3	2	21	10	29
gene_7969	0	0	0	0	0	0	0	0	0	0
gene_797	0	0	0	3	1	0	0	3	0	5
gene_7970	0	0	0	5	0	0	0	2	3	3
gene_7971	0	0	0	11	2	4	0	27	3	16
gene_7972	0	0	0	0	0	0	0	0	0	2
gene_7973	0	0	0	3	0	0	0	1	0	0
gene_7974	0	0	0	2	1	3	0	4	1	3
gene_7975	0	0	0	2	0	0	1	2	2	3
gene_7976	0	0	0	0	0	4	0	1	1	4
gene_7977	0	0	0	0	0	2	0	7	0	2
gene_7978	0	0	0	72	5	27	15	103	15	58
gene_7979	0	0	0	10	0	5	0	0	1	3
gene_798	0	0	0	6	0	0	3	16	8	4
gene_7980	0	0	0	0	0	0	0	0	0	0
gene_7981	0	0	0	18	0	9	5	48	11	8
gene_7982	0	0	0	0	0	0	0	2	2	1
gene_7983	0	0	0	23	0	1	5	5	1	5
gene_7984	0	0	0	65	0	14	11	28	11	18
gene_7985	0	0	0	0	0	0	0	0	0	0
gene_7986	0	0	0	0	0	0	0	0	0	0
gene_7987	0	0	0	0	0	0	0	0	0	0
gene_7988	0	0	0	7	2	5	8	72	9	33
gene_7989	0	0	0	11	1	0	1	12	7	7
gene_799	0	0	0	1	0	2	1	5	1	1
gene_7990	0	0	0	2	0	4	1	6	3	5
gene_7991	0	0	0	33	0	13	7	55	14	23
gene_7992	0	0	0	7	0	0	0	4	1	8
gene_7993	0	0	0	5	0	0	0	0	0	2
gene_7994	0	0	0	31	1	14	7	30	7	27
gene_7995	0	0	0	14	0	5	3	11	2	9
gene_7996	0	0	0	41	1	5	1	28	3	16
gene_7997	0	0	0	0	0	0	0	1	0	1
gene_7998	0	0	0	0	1	0	1	7	0	4
gene_7999	0	0	0	0	0	0	0	0	0	0
gene_8	0	0	0	0	0	0	0	1	0	0
gene_80	0	0	0	34	2	15	5	37	15	26
gene_800	0	0	0	6	1	5	2	16	2	10
gene_8000	0	0	0	0	0	0	0	0	0	0
gene_8001	0	0	0	0	0	0	0	2	0	0
gene_8002	0	0	0	0	0	0	0	0	0	0
gene_8003	0	0	0	19	1	6	5	28	6	19
gene_8004	0	0	0	36	4	2	2	40	9	21
gene_8005	0	0	0	1	0	3	0	9	1	5
gene_8006	0	0	0	20	0	4	3	14	5	7
gene_8007	0	0	0	0	0	0	0	0	0	0
gene_8008	0	0	0	2	0	0	0	2	4	3
gene_8009	0	0	0	20	1	1	5	14	5	17
gene_801	0	0	0	49	4	4	4	21	15	16
gene_8010	0	0	0	0	0	0	0	0	0	0
gene_8011	0	0	0	0	0	0	0	0	0	0
gene_8012	0	0	0	5	0	0	0	1	1	0
gene_8013	0	0	0	6	0	0	0	1	3	1
gene_8014	0	0	0	27	5	9	7	38	7	22
gene_8015	0	0	0	0	0	0	0	0	0	0
gene_8016	0	0	0	14	1	7	2	20	6	11
gene_8017	0	0	0	1	0	0	0	5	0	4
gene_8018	0	0	0	13	0	4	0	18	1	4
gene_8019	0	0	0	0	0	0	0	0	0	0
gene_802	0	0	0	80	2	16	3	39	8	8
gene_8020	0	0	0	1	0	0	0	0	0	3
gene_8021	0	0	0	21	1	4	5	27	3	19
gene_8022	0	0	0	8	0	0	0	2	3	0
gene_8023	0	0	0	15	0	3	1	5	1	8
gene_8024	0	0	0	24	0	4	2	37	10	20
gene_8025	0	0	0	50	1	10	10	37	7	20
gene_8026	0	0	0	41	4	20	5	40	13	28
gene_8027	0	0	0	6	1	0	1	14	1	0
gene_8028	0	0	0	46	5	11	10	75	27	34
gene_8029	0	0	0	1	0	0	0	7	0	6
gene_803	0	0	0	1	0	0	1	5	0	0
gene_8030	0	0	0	0	0	0	0	0	0	0
gene_8031	0	0	0	0	0	0	0	3	0	1
gene_8032	0	0	0	13	2	0	2	24	5	7
gene_8033	0	0	0	111	2	7	20	103	21	73
gene_8034	0	0	0	31	11	5	5	20	16	17
gene_8035	0	0	0	15	2	7	7	25	0	13
gene_8036	0	0	0	62	8	42	10	287	61	89
gene_8037	0	0	0	2	0	1	0	8	3	5
gene_8038	0	0	0	5	0	12	1	21	1	19
gene_8039	0	0	0	0	1	0	0	0	0	2
gene_804	0	0	0	19	3	5	4	25	1	14
gene_8040	0	0	0	2	0	0	0	2	0	2
gene_8041	0	0	0	61	4	7	14	80	19	46
gene_8042	0	0	0	5	0	0	0	3	0	1
gene_8043	0	0	0	7	0	5	1	25	7	9
gene_8044	0	0	0	6	0	0	0	4	1	3
gene_8045	0	0	0	0	0	0	0	0	0	0
gene_8046	0	0	0	33	2	8	8	73	24	65
gene_8047	0	0	0	13	1	0	2	3	2	6
gene_8048	0	0	0	17	0	2	3	11	7	13
gene_8049	0	0	0	0	0	0	0	2	1	0
gene_805	0	0	0	0	0	0	0	5	0	1
gene_8050	0	0	0	50	4	14	5	55	13	31
gene_8051	0	0	0	84	0	3	1	19	13	13
gene_8052	0	0	0	24	0	0	2	6	3	8
gene_8053	0	0	0	16	0	3	1	8	4	6
gene_8054	0	0	0	11	0	2	11	29	8	5
gene_8055	0	0	0	1	0	0	0	5	0	1
gene_8056	0	0	0	33	3	16	8	56	12	23
gene_8057	0	0	0	0	0	0	0	0	0	0
gene_8058	0	0	0	19	0	0	6	16	7	15
gene_8059	0	0	0	4	0	0	0	0	3	2
gene_806	0	0	0	4	0	0	1	6	0	4
gene_8060	0	0	0	0	0	0	0	2	0	1
gene_8061	0	0	0	0	4	8	0	87	41	36
gene_8062	0	0	0	0	0	0	0	0	0	0
gene_8063	0	0	0	0	0	0	0	0	0	0
gene_8064	0	0	0	29	0	13	3	31	4	23
gene_8065	0	0	0	0	1	0	1	5	0	1
gene_8066	0	0	0	161	3	26	25	171	102	187
gene_8067	0	0	0	17	1	8	5	62	13	23
gene_8068	0	0	0	0	0	0	0	0	0	0
gene_8069	0	0	0	3	0	0	0	1	2	1
gene_807	0	0	0	24	2	3	5	22	11	15
gene_8070	0	0	0	1	0	0	0	0	0	1
gene_8071	0	0	0	1	0	0	0	4	2	1
gene_8072	0	0	0	11	0	2	9	13	4	7
gene_8073	0	0	0	1	0	0	0	1	0	0
gene_8074	0	0	0	6	0	8	0	6	1	7
gene_8075	0	0	0	25	1	5	9	36	10	17
gene_8076	0	0	0	44	1	3	1	23	3	10
gene_8077	0	0	0	49	1	6	9	69	16	47
gene_8078	0	0	0	19	0	2	2	18	2	16
gene_8079	0	0	0	0	0	0	0	0	0	0
gene_808	0	0	0	0	0	0	0	0	1	0
gene_8080	0	0	0	0	0	0	0	0	0	0
gene_8081	0	0	0	17	1	4	5	23	6	25
gene_8082	0	0	0	0	0	0	0	4	2	2
gene_8083	0	0	0	12	0	3	4	8	2	3
gene_8084	0	0	0	28	1	11	15	79	34	24
gene_8085	0	0	0	1	0	0	0	3	0	0
gene_8086	0	0	0	21	0	0	1	4	1	3
gene_8087	0	0	0	34	2	0	5	21	11	18
gene_8088	0	0	0	22	2	7	0	38	5	5
gene_8089	0	0	0	15	0	3	6	14	6	18
gene_809	0	0	0	122	12	35	14	115	15	66
gene_8090	0	0	0	48	0	8	2	33	2	9
gene_8091	0	0	0	5	1	0	0	6	0	2
gene_8092	0	0	0	8	0	1	2	4	2	3
gene_8093	0	0	0	37	0	9	4	40	8	14
gene_8094	0	0	0	0	0	0	0	1	1	1
gene_8095	0	0	0	0	0	0	0	0	0	0
gene_8096	0	0	0	0	0	0	0	0	0	0
gene_8097	0	0	0	0	0	0	0	1	0	0
gene_8098	0	0	0	2	0	0	0	4	6	2
gene_8099	0	0	0	0	0	0	0	3	1	0
gene_81	0	0	0	4	2	2	0	3	2	3
gene_810	0	0	0	9	0	0	1	5	1	1
gene_8100	0	0	0	1	0	0	0	0	0	2
gene_8101	0	0	0	10	0	2	6	10	3	8
gene_8102	0	0	0	0	0	0	0	0	0	0
gene_8103	0	0	0	3	0	0	0	2	1	0
gene_8104	0	0	0	20	0	2	8	30	0	11
gene_8105	0	0	0	1	0	0	0	1	0	0
gene_8106	0	0	0	0	0	0	0	0	0	0
gene_8107	0	0	0	8	0	6	3	24	2	13
gene_8108	0	0	0	2	0	0	0	1	0	0
gene_8109	0	0	0	0	0	0	0	0	0	0
gene_811	0	0	0	34	2	2	11	16	5	13
gene_8110	0	0	0	0	0	0	0	0	1	0
gene_8111	0	0	0	3	0	1	0	4	0	1
gene_8112	0	0	0	0	0	0	0	0	0	0
gene_8113	0	0	0	0	0	0	0	0	0	0
gene_8114	0	0	0	2	0	0	0	6	5	4
gene_8115	0	0	0	12	1	2	1	16	4	15
gene_8116	0	0	0	70	0	3	8	46	10	15
gene_8117	0	0	0	0	0	0	0	2	0	3
gene_8118	0	0	0	105	3	30	36	173	60	98
gene_8119	0	0	0	55	1	6	1	80	7	38
gene_812	0	0	0	2	2	0	1	3	0	4
gene_8120	0	0	0	17	1	4	1	14	4	13
gene_8121	0	0	0	3	0	0	0	7	1	1
gene_8122	0	0	0	8	1	8	0	30	5	9
gene_8123	0	0	0	1	0	0	0	1	1	2
gene_8124	0	0	0	61	4	10	12	72	17	40
gene_8125	0	0	0	4	0	2	2	11	8	7
gene_8126	0	0	0	122	3	17	12	37	20	31
gene_8127	0	0	0	5	0	0	0	1	0	3
gene_8128	0	0	0	4	0	4	2	14	2	6
gene_8129	0	0	0	1	0	0	1	1	0	0
gene_813	0	0	0	12	0	12	7	19	7	13
gene_8130	0	0	0	39	4	5	6	75	20	59
gene_8131	0	0	0	11	0	1	3	9	5	4
gene_8132	0	0	0	2	0	0	0	8	0	1
gene_8133	0	0	0	131	6	43	20	124	28	69
gene_8134	0	0	0	6	0	3	0	1	2	2
gene_8135	0	0	0	0	0	0	0	0	0	0
gene_8136	0	2	0	5	0	11	6	11	5	12
gene_8137	0	0	0	9	1	0	4	12	1	2
gene_8138	0	0	0	1	0	0	0	23	8	14
gene_8139	0	0	0	8	0	4	2	4	2	5
gene_814	0	0	0	0	0	0	0	0	0	0
gene_8140	0	0	0	2	0	0	0	0	0	0
gene_8141	0	0	0	16	0	8	3	75	17	96
gene_8142	0	0	0	1	0	0	1	0	1	2
gene_8143	0	0	0	0	0	0	0	0	0	0
gene_8144	0	0	0	0	0	0	1	1	2	0
gene_8145	0	0	0	8	0	3	4	3	2	3
gene_8146	0	0	0	1	0	0	3	0	1	0
gene_8147	0	0	0	34	0	9	1	11	3	13
gene_8148	0	0	0	12	0	0	0	1	1	0
gene_8149	0	0	0	21	0	7	1	19	7	13
gene_815	0	0	0	2	0	0	0	1	0	1
gene_8150	0	0	0	3	1	0	1	0	0	2
gene_8151	0	0	0	10	2	8	7	14	4	13
gene_8152	0	0	0	2	0	3	0	3	0	3
gene_8153	0	0	0	42	2	5	1	61	22	74
gene_8154	0	0	0	32	4	7	9	36	10	30
gene_8155	0	0	0	140	4	30	33	175	54	131
gene_8156	0	0	0	18	1	2	8	37	10	13
gene_8157	0	0	0	44	1	45	22	114	30	60
gene_8158	0	0	0	17	1	17	25	291	49	333
gene_8159	0	0	0	57	5	42	33	184	66	75
gene_816	0	0	0	13	0	3	4	18	2	2
gene_8160	0	0	0	25	1	9	6	25	11	21
gene_8161	2	0	0	69	5	10	20	86	21	64
gene_8162	0	0	0	3	0	0	3	5	7	6
gene_8163	0	0	0	1	0	0	0	0	0	0
gene_8164	0	0	0	0	0	0	0	0	0	0
gene_8165	0	0	0	30	1	12	6	29	5	18
gene_8166	0	0	0	12	0	7	2	7	11	15
gene_8167	0	0	0	0	0	0	0	0	4	0
gene_8168	0	0	0	24	7	10	7	54	16	31
gene_8169	0	0	0	7	0	2	1	11	4	4
gene_817	0	0	0	6	0	4	2	18	3	11
gene_8170	0	0	0	44	0	11	12	43	14	31
gene_8171	0	0	0	0	0	0	0	0	0	0
gene_8172	0	0	0	4	0	0	0	1	0	0
gene_8173	0	0	0	7	0	1	0	12	0	6
gene_8174	0	0	0	10	0	3	4	16	2	11
gene_8175	0	0	0	22	0	6	1	19	7	13
gene_8176	0	0	0	3	0	0	0	3	0	0
gene_8177	0	0	0	3	0	0	0	0	0	1
gene_8178	0	0	0	0	0	0	0	0	0	0
gene_8179	0	0	0	18	0	0	4	12	5	7
gene_818	0	0	0	125	13	61	43	234	69	160
gene_8180	0	0	0	9	0	4	0	3	0	3
gene_8181	0	0	0	16	0	0	5	34	11	13
gene_8182	0	0	0	1	0	0	0	1	0	0
gene_8183	0	0	0	0	0	1	0	4	2	1
gene_8184	0	0	0	1	0	0	1	6	0	2
gene_8185	0	0	0	43	5	40	14	121	27	58
gene_8186	0	0	0	2	0	1	0	6	0	0
gene_8187	0	0	0	6	0	0	0	3	1	1
gene_8188	0	0	0	3	0	0	0	2	0	0
gene_8189	0	0	0	0	0	0	0	0	0	0
gene_819	0	0	0	7	1	3	1	7	3	5
gene_8190	0	0	0	0	0	0	0	0	0	1
gene_8191	0	0	0	0	0	0	0	0	0	0
gene_8192	0	0	0	0	0	0	0	0	0	0
gene_8193	0	0	0	23	0	2	2	24	11	12
gene_8194	0	0	0	0	0	0	0	0	0	0
gene_8195	0	0	0	0	0	0	0	0	0	0
gene_8196	0	0	0	15	2	8	4	18	9	21
gene_8197	0	0	0	29	1	10	9	42	12	29
gene_8198	0	0	0	8	0	1	0	2	0	6
gene_8199	0	0	0	10	3	12	9	16	5	5
gene_82	0	0	0	84	2	23	20	119	26	91
gene_820	0	0	0	4	1	0	1	3	0	3
gene_8200	0	0	0	11	0	4	2	9	0	4
gene_8201	0	0	0	6	0	0	1	6	1	8
gene_8202	0	0	0	13	0	0	2	6	3	5
gene_8203	0	0	0	13	2	0	0	23	2	6
gene_8204	0	0	0	8	0	4	0	3	0	1
gene_8205	0	0	0	5	0	4	1	7	1	2
gene_8206	0	0	0	5	0	1	1	8	2	3
gene_8207	0	0	0	2	0	3	1	11	5	3
gene_8208	0	0	0	3	1	2	5	88	39	34
gene_8209	0	0	0	13	0	0	0	7	8	5
gene_821	0	0	0	15	0	1	0	15	6	7
gene_8210	0	0	0	1	0	0	1	3	0	2
gene_8211	0	0	0	1	0	4	0	2	0	2
gene_8212	0	0	0	28	1	1	6	24	8	16
gene_8213	0	0	0	0	0	0	3	2	3	0
gene_8214	0	0	0	10	0	0	0	3	0	1
gene_8215	0	0	0	62	0	8	8	55	20	53
gene_8216	0	0	0	1	0	0	0	9	1	6
gene_8217	0	0	0	9	0	0	2	2	0	4
gene_8218	0	0	0	13	1	3	0	17	2	6
gene_8219	0	0	0	11	0	1	0	3	2	3
gene_822	0	0	0	111	5	24	24	68	34	51
gene_8220	0	0	0	13	1	2	2	28	8	17
gene_8221	0	0	0	9	1	4	3	30	8	18
gene_8222	0	0	0	0	0	0	0	2	0	7
gene_8223	0	0	0	1	0	1	1	6	0	23
gene_8224	0	0	0	1	0	0	0	0	0	0
gene_8225	0	0	0	179	11	30	28	172	60	120
gene_8226	0	0	0	0	0	0	0	1	0	0
gene_8227	0	0	0	0	0	0	1	0	1	0
gene_8228	0	0	0	6	0	0	0	7	4	6
gene_8229	0	0	0	0	0	0	1	0	0	0
gene_823	0	0	0	20	2	8	7	12	5	5
gene_8230	0	0	0	3	0	0	0	1	0	1
gene_8231	0	0	0	18	0	10	1	25	6	9
gene_8232	0	0	0	0	0	3	0	1	1	0
gene_8233	1	0	0	7	1	4	2	5	0	10
gene_8234	0	0	0	0	0	0	0	0	0	0
gene_8235	0	0	0	0	0	0	0	0	0	0
gene_8236	0	0	0	18	0	7	2	30	8	19
gene_8237	0	0	0	27	0	6	4	25	8	13
gene_8238	0	0	0	19	0	0	3	13	3	7
gene_8239	0	0	0	15	1	0	3	3	3	8
gene_824	0	0	0	34	1	14	12	50	12	31
gene_8240	0	0	0	15	0	0	2	26	2	3
gene_8241	0	0	0	36	1	16	10	80	21	31
gene_8242	0	0	0	0	0	0	0	0	0	0
gene_8243	0	0	0	8	2	22	2	33	5	16
gene_8244	0	0	0	0	0	0	0	2	0	0
gene_8245	0	0	0	10	0	0	0	2	0	0
gene_8246	0	0	0	118	3	1	1	34	5	22
gene_8247	0	0	0	12	0	1	3	25	5	13
gene_8248	0	0	0	4	0	14	3	11	6	7
gene_8249	0	0	0	2	0	6	1	2	1	5
gene_825	0	0	0	30	1	4	5	29	2	7
gene_8250	0	0	0	41	0	9	5	54	8	29
gene_8251	0	0	0	0	0	0	0	0	0	0
gene_8252	0	0	0	2	0	0	0	1	3	1
gene_8253	0	0	0	13	0	7	1	29	6	16
gene_8254	0	0	0	2	0	0	0	1	1	0
gene_8255	0	0	0	2	0	3	1	2	0	1
gene_8256	0	0	0	7	0	0	4	4	4	4
gene_8257	0	0	0	95	1	47	30	156	44	119
gene_8258	0	0	0	2	0	0	0	1	3	0
gene_8259	0	0	0	0	0	0	0	0	0	0
gene_826	0	0	0	62	8	16	14	91	20	39
gene_8260	0	0	0	0	0	0	0	0	0	0
gene_8261	0	0	0	20	2	0	0	39	11	17
gene_8262	0	0	0	22	0	9	7	38	8	15
gene_8263	0	0	0	21	0	1	3	22	1	10
gene_8264	0	0	0	1	0	0	0	1	0	3
gene_8265	0	0	0	15	0	4	0	8	8	9
gene_8266	0	0	0	15	2	40	21	43	12	36
gene_8267	0	0	0	26	2	17	36	82	34	61
gene_8268	0	0	0	4	0	0	0	1	0	3
gene_8269	0	0	0	8	0	0	0	0	1	0
gene_827	0	0	0	1	0	0	1	7	3	2
gene_8270	0	0	0	8	1	1	5	15	1	11
gene_8271	0	0	0	74	0	9	19	64	23	50
gene_8272	0	0	0	5	0	2	3	4	1	1
gene_8273	0	0	0	0	0	0	0	0	0	0
gene_8274	0	0	0	8	3	10	7	22	14	5
gene_8275	0	0	0	0	0	0	0	1	0	0
gene_8276	0	0	0	0	0	0	0	0	0	0
gene_8277	0	0	0	0	0	0	0	0	0	0
gene_8278	0	0	0	6	0	4	1	16	1	18
gene_8279	0	0	0	0	0	0	2	6	2	2
gene_828	0	0	0	39	1	4	5	27	4	28
gene_8280	0	0	0	15	0	1	5	19	11	9
gene_8281	0	0	0	1	1	2	0	14	2	7
gene_8282	0	0	0	5	0	3	0	7	1	1
gene_8283	0	0	0	0	0	1	0	1	0	1
gene_8284	0	0	0	3	0	0	0	0	0	0
gene_8285	0	0	0	7	0	8	3	6	4	3
gene_8286	0	0	0	8	0	1	5	12	4	9
gene_8287	0	0	0	0	0	0	0	0	0	0
gene_8288	0	0	0	40	2	7	8	26	7	28
gene_8289	0	0	0	7	0	7	2	4	1	4
gene_829	0	0	0	102	5	23	22	118	47	119
gene_8290	0	0	0	7	0	0	0	2	3	1
gene_8291	0	0	0	32	1	7	5	18	8	25
gene_8292	0	0	0	15	2	10	1	14	12	19
gene_8293	0	0	0	1	0	0	0	0	0	0
gene_8294	0	0	0	5	1	0	4	8	2	4
gene_8295	0	0	0	24	0	4	6	30	10	23
gene_8296	0	0	0	4	0	0	0	0	0	0
gene_8297	0	0	0	49	2	10	9	28	14	21
gene_8298	0	0	0	11	0	0	1	2	1	5
gene_8299	0	0	0	135	6	34	36	136	45	98
gene_83	0	0	0	22	1	1	3	18	5	25
gene_830	0	0	0	0	0	0	0	0	0	0
gene_8300	0	0	0	2	0	0	0	5	0	3
gene_8301	0	0	0	5	0	0	0	11	6	5
gene_8302	0	0	0	1	0	2	0	3	1	2
gene_8303	0	0	0	36	2	17	1	37	12	24
gene_8304	0	0	0	16	3	0	9	22	6	10
gene_8305	0	0	0	73	6	30	21	157	36	85
gene_8306	0	0	0	8	0	0	0	3	1	1
gene_8307	0	0	0	27	0	5	7	30	11	20
gene_8308	0	0	0	1	1	1	2	5	0	4
gene_8309	0	0	0	6	0	0	0	3	0	0
gene_831	0	0	0	88	7	22	26	108	45	49
gene_8310	0	0	0	0	0	0	0	0	0	0
gene_8311	0	0	0	32	1	2	4	33	6	11
gene_8312	0	0	0	18	4	1	3	21	11	11
gene_8313	0	0	0	0	0	0	0	0	0	0
gene_8314	0	0	0	1	0	0	0	0	0	0
gene_8315	0	0	0	3	0	4	1	6	0	1
gene_8316	0	0	0	0	0	0	0	0	0	0
gene_8317	0	0	0	5	0	0	1	5	1	4
gene_8318	0	0	0	13	0	10	7	34	19	22
gene_8319	0	0	0	278	20	74	63	412	106	195
gene_832	0	0	0	111	7	21	14	84	31	56
gene_8320	0	0	0	0	0	0	0	0	0	0
gene_8321	0	0	0	29	5	12	12	28	16	25
gene_8322	0	0	0	32	5	5	6	21	9	27
gene_8323	1	0	0	356	12	64	72	238	72	129
gene_8324	0	0	0	0	0	0	0	0	0	0
gene_8325	0	0	0	4	0	0	3	22	9	10
gene_8326	0	0	0	0	0	3	0	0	0	0
gene_8327	0	0	0	8	0	0	5	10	4	8
gene_8328	0	0	0	4	2	0	0	9	0	2
gene_8329	0	0	0	4	0	0	0	5	2	3
gene_833	0	0	0	52	0	0	4	43	6	14
gene_8330	0	0	0	32	0	7	7	24	10	32
gene_8331	0	0	0	0	0	0	0	0	0	2
gene_8332	0	0	0	9	1	3	6	15	6	16
gene_8333	0	0	0	6	0	2	0	9	7	6
gene_8334	0	0	0	11	0	1	1	19	4	16
gene_8335	0	0	0	3	0	0	3	1	3	2
gene_8336	0	0	0	8	0	1	0	6	0	5
gene_8337	0	0	0	27	3	7	7	42	11	18
gene_8338	0	0	0	318	12	52	39	213	79	159
gene_8339	0	0	0	7	0	0	0	2	0	0
gene_834	0	0	0	0	0	0	0	3	0	2
gene_8340	0	0	0	12	0	1	5	27	7	11
gene_8341	0	0	0	1	0	0	0	1	0	2
gene_8342	0	0	0	19	1	3	11	34	12	23
gene_8343	0	0	0	0	0	0	0	0	0	0
gene_8344	0	0	0	26	1	9	3	16	10	18
gene_8345	0	0	0	0	0	0	0	0	0	0
gene_8346	0	0	0	1	0	2	0	2	0	3
gene_8347	0	0	0	0	0	0	0	0	0	0
gene_8348	0	0	0	0	0	0	0	0	0	0
gene_8349	0	0	0	1	0	0	0	0	0	1
gene_835	0	0	0	192	11	50	29	308	96	162
gene_8350	0	0	0	0	0	0	0	0	0	0
gene_8351	0	0	0	23	0	2	1	38	12	13
gene_8352	0	0	0	0	0	0	0	0	0	0
gene_8353	0	0	0	12	2	2	3	19	4	8
gene_8354	0	0	0	15	1	8	4	19	4	18
gene_8355	0	0	0	1	0	2	6	2	2	1
gene_8356	0	0	0	2	0	5	3	4	0	3
gene_8357	0	0	0	2	0	0	0	8	0	1
gene_8358	0	0	0	4	0	0	0	0	0	0
gene_8359	0	0	0	82	2	13	12	58	26	36
gene_836	0	0	0	1	0	4	1	12	4	11
gene_8360	0	0	0	0	0	0	0	0	0	2
gene_8361	0	0	0	68	0	3	5	47	14	10
gene_8362	0	0	0	37	1	1	1	15	7	14
gene_8363	0	0	0	2	0	0	0	2	1	0
gene_8364	0	0	0	39	4	9	6	38	7	11
gene_8365	0	0	0	0	0	0	0	0	0	0
gene_8366	0	0	0	0	1	0	0	2	2	0
gene_8367	0	0	0	9	0	0	2	6	2	1
gene_8368	0	0	0	0	0	3	0	1	0	0
gene_8369	0	0	0	0	0	0	0	0	0	0
gene_837	0	0	0	4	0	0	0	6	0	0
gene_8370	0	0	0	0	0	0	0	0	0	0
gene_8371	0	0	0	0	0	0	0	0	0	0
gene_8372	0	0	0	43	6	6	8	55	13	34
gene_8373	0	0	0	0	0	0	2	3	0	1
gene_8374	0	0	0	0	0	0	0	0	0	0
gene_8375	0	0	0	5	2	0	2	7	4	3
gene_8376	0	0	0	4	0	0	0	1	2	1
gene_8377	0	0	0	8	2	3	0	6	8	5
gene_8378	0	0	0	1	0	0	0	2	0	1
gene_8379	0	0	0	18	0	1	1	14	2	15
gene_838	0	0	0	54	5	24	19	93	30	50
gene_8380	0	0	0	1	1	1	0	5	3	1
gene_8381	0	0	0	0	0	0	2	3	1	0
gene_8382	0	0	0	41	1	22	12	75	26	43
gene_8383	0	0	0	1	0	0	0	4	1	6
gene_8384	0	0	0	116	53	91	104	273	198	223
gene_8385	0	0	0	425	29	226	166	812	234	588
gene_8386	0	0	0	3	0	0	3	1	1	7
gene_8387	0	0	0	17	0	6	0	3	1	5
gene_8388	0	0	0	3	3	4	0	20	0	1
gene_8389	0	0	0	0	0	0	0	1	0	2
gene_839	0	0	0	4	0	0	0	10	3	3
gene_8390	0	0	0	0	1	0	0	0	0	0
gene_8391	0	0	0	5	0	3	1	2	0	3
gene_8392	0	0	0	5	0	0	1	4	1	5
gene_8393	0	0	0	9	0	1	1	13	2	7
gene_8394	0	0	0	20	1	0	1	10	3	10
gene_8395	0	0	0	2	1	4	0	4	0	3
gene_8396	0	0	0	0	0	0	0	0	0	0
gene_8397	0	0	0	1	0	0	0	0	5	0
gene_8398	0	0	0	0	0	0	0	0	0	0
gene_8399	0	0	0	4	0	0	0	3	1	2
gene_84	0	0	0	19	2	0	3	25	3	14
gene_840	0	0	0	4	0	10	4	5	1	2
gene_8400	0	0	0	16	0	3	5	32	10	18
gene_8401	0	0	0	33	6	13	8	87	28	35
gene_8402	0	0	0	19	6	1	14	32	12	20
gene_8403	0	0	0	17	0	0	6	31	17	25
gene_8404	0	0	0	11	0	8	2	33	4	13
gene_8405	0	0	0	21	0	0	5	14	8	10
gene_8406	0	0	0	28	1	3	2	34	5	12
gene_8407	0	0	0	0	0	0	0	0	0	0
gene_8408	0	0	0	39	1	33	26	109	33	42
gene_8409	0	0	0	4	1	0	0	8	1	6
gene_841	0	0	0	77	3	2	8	63	14	34
gene_8410	0	0	0	21	0	15	2	22	2	10
gene_8411	0	0	0	2	0	0	0	0	0	1
gene_8412	0	0	0	64	3	14	17	81	16	55
gene_8413	0	0	0	3	0	1	0	4	0	3
gene_8414	0	0	0	0	0	0	0	0	0	0
gene_8415	0	0	0	96	13	19	24	85	18	40
gene_8416	0	0	0	5	1	0	0	2	1	3
gene_8417	0	0	0	1	0	0	0	0	0	0
gene_8418	0	0	0	3	0	13	2	17	1	8
gene_8419	0	0	0	1	0	2	0	1	2	3
gene_842	0	0	0	63	2	18	7	65	15	42
gene_8420	0	0	0	6	0	7	2	14	4	7
gene_8421	0	0	0	25	4	2	5	37	9	24
gene_8422	0	0	0	68	1	4	9	48	18	48
gene_8423	0	0	0	2	0	0	3	8	0	2
gene_8424	0	0	0	22	0	3	2	22	6	12
gene_8425	0	0	0	0	0	0	0	0	0	1
gene_8426	0	0	0	0	0	0	0	0	0	0
gene_8427	0	0	0	19	0	0	0	3	2	1
gene_8428	0	0	0	1	0	0	0	2	0	0
gene_8429	0	0	0	19	0	18	6	84	12	24
gene_843	0	0	0	1	0	0	0	0	1	1
gene_8430	0	0	0	79	3	32	20	173	57	96
gene_8431	0	0	0	1	0	0	0	1	0	1
gene_8432	0	0	0	0	0	0	0	0	0	0
