GeneID	GGHNY	GGHNZ	GGHOA	GGHOH	GGHON	GGHOO	GGHOP	GGHOS	GGHOT	GGHOB	GGHOC	GGHOG
gene_8849	0	0	0	1	3	5	0	8	5	0	3	5
gene_885	0	0	0	69	25	19	16	128	164	27	43	68
gene_8850	0	0	0	139	84	36	9	109	81	15	29	46
gene_8851	0	0	0	0	0	0	0	0	0	0	0	0
gene_8852	0	0	0	0	0	0	0	0	0	0	0	0
gene_8853	0	0	0	67	26	22	6	56	47	5	13	34
gene_8854	0	0	0	159	69	47	17	150	166	48	92	102
gene_8855	0	0	0	0	0	0	0	0	0	0	0	0
gene_8856	0	0	0	3	5	7	0	5	7	1	3	6
gene_8857	0	0	0	58	26	24	3	40	40	20	18	37
gene_8858	0	0	0	2	1	0	3	0	2	0	1	0
gene_8859	0	0	0	25	28	11	3	23	21	6	6	5
gene_886	0	0	0	29	12	18	7	52	65	16	34	29
gene_8860	0	0	0	62	10	27	3	13	5	5	12	15
gene_8861	0	0	0	106	50	49	16	80	137	7	37	39
gene_8862	0	0	0	40	20	11	7	54	59	18	24	25
gene_8863	0	0	0	108	78	27	9	75	94	13	34	38
gene_8864	0	0	0	6	3	0	0	11	6	0	3	5
gene_8865	0	0	0	4	2	2	3	4	3	3	5	3
gene_8866	0	0	0	5	1	2	0	1	2	0	2	2
gene_8867	0	0	0	86	50	29	13	122	93	22	27	59
gene_8868	0	0	0	67	31	18	1	32	58	15	27	25
gene_8869	0	0	0	51	28	15	8	28	46	9	8	34
gene_887	0	0	0	141	53	69	26	79	38	15	21	36
gene_8870	0	0	0	28	4	9	5	23	20	4	5	6
gene_8871	0	0	0	2	1	1	1	2	2	3	4	2
gene_8872	0	0	0	41	8	17	4	18	24	4	9	29
gene_8873	0	0	0	1	0	0	0	0	0	0	0	0
gene_8874	0	0	0	0	0	0	0	0	0	0	0	0
gene_8875	0	0	0	39	22	15	9	31	19	9	10	17
gene_8876	0	0	0	19	8	1	5	23	40	7	12	26
gene_8877	0	0	0	31	6	13	1	33	34	13	17	13
gene_8878	0	0	0	3	1	1	0	7	5	0	0	1
gene_8879	0	0	0	34	26	17	2	27	31	6	9	22
gene_888	0	0	0	24	10	15	7	14	14	8	8	6
gene_8880	0	0	0	20	5	2	0	5	11	1	4	8
gene_8881	0	0	0	15	8	9	4	18	27	4	5	15
gene_8882	0	0	0	248	76	43	36	288	265	51	132	136
gene_8883	0	0	0	4	1	5	0	5	4	0	3	2
gene_8884	0	0	0	3	2	3	0	5	1	0	0	2
gene_8885	0	0	0	91	27	30	6	39	43	6	11	24
gene_8886	0	0	0	111	55	31	20	101	165	14	42	66
gene_8887	0	0	0	19	9	6	3	8	9	3	7	6
gene_8888	0	0	0	4	4	3	0	6	8	1	2	2
gene_8889	0	0	0	12	13	9	4	14	16	1	7	9
gene_889	0	0	0	31	15	10	11	10	37	9	17	11
gene_8890	0	0	0	8	1	1	1	5	8	0	3	4
gene_8891	0	0	0	0	0	0	0	0	0	0	0	0
gene_8892	0	0	0	83	37	38	3	69	52	9	15	37
gene_8893	0	0	0	3	6	6	0	7	4	0	2	2
gene_8894	0	0	0	10	6	3	1	9	10	8	7	22
gene_8895	0	0	0	8	0	1	0	0	7	1	3	1
gene_8896	0	0	0	23	8	12	2	16	24	4	9	13
gene_8897	0	0	0	3	2	4	0	4	1	3	2	6
gene_8898	0	0	0	150	55	32	15	87	119	28	47	57
gene_8899	0	0	0	35	14	18	2	28	16	6	9	16
gene_89	0	0	0	14	8	2	1	25	25	1	4	6
gene_890	0	0	0	26	14	11	11	16	36	6	9	10
gene_8900	0	0	0	5	0	0	1	6	4	1	0	1
gene_8901	0	0	0	0	0	0	0	0	0	0	0	0
gene_8902	0	0	0	1	0	0	0	1	0	0	0	0
gene_8903	0	0	0	7	0	1	2	7	6	1	1	3
gene_8904	0	0	0	15	20	9	12	110	73	15	29	26
gene_8905	0	0	0	1	1	0	0	2	1	0	0	0
gene_8906	0	0	0	22	7	7	0	12	15	3	5	11
gene_8907	0	0	0	2	3	3	0	1	2	0	1	0
gene_8908	0	0	0	16	7	5	0	1	14	6	4	0
gene_8909	0	0	0	37	26	15	2	23	21	4	7	15
gene_891	0	0	0	45	28	20	8	36	44	14	15	23
gene_8910	0	0	0	37	15	8	3	21	15	1	11	14
gene_8911	0	0	0	0	0	0	0	0	0	0	0	0
gene_8912	0	0	0	0	0	0	0	0	0	0	0	0
gene_8913	0	0	0	0	0	0	0	1	2	0	1	4
gene_8914	0	0	0	107	37	23	7	83	107	20	27	49
gene_8915	0	0	0	48	12	14	7	38	36	7	21	14
gene_8916	0	0	0	19	8	12	2	22	29	4	11	7
gene_8917	0	0	0	109	58	29	7	78	82	11	23	38
gene_8918	0	0	0	4	1	2	1	1	3	0	0	1
gene_8919	0	0	0	2	0	0	0	0	2	0	0	0
gene_892	0	0	0	56	24	9	7	39	38	4	10	20
gene_8920	0	0	0	3	3	2	0	2	3	0	0	1
gene_8921	0	0	0	35	23	18	4	23	21	1	13	12
gene_8922	0	0	0	10	4	3	0	4	5	1	3	5
gene_8923	0	0	0	1	2	0	0	2	3	0	2	7
gene_8924	0	0	0	15	20	11	3	11	10	4	6	8
gene_8925	0	0	0	0	0	0	0	0	0	0	0	0
gene_8926	0	0	0	6	0	2	1	4	6	0	1	1
gene_8927	0	0	0	5	4	2	0	6	6	0	2	3
gene_8928	0	0	0	0	2	0	0	0	0	0	0	0
gene_8929	0	0	0	0	0	0	0	0	0	0	2	0
gene_893	0	0	0	13	2	2	2	11	16	1	1	11
gene_8930	0	0	0	0	0	0	0	0	0	0	0	0
gene_8931	0	0	0	12	15	0	6	18	16	2	6	15
gene_8932	0	0	0	13	3	1	1	9	7	4	7	5
gene_8933	0	0	0	119	75	55	9	106	113	27	48	71
gene_8934	0	0	0	38	16	24	1	21	28	5	9	12
gene_8935	0	0	0	74	39	22	8	47	64	9	20	24
gene_8936	0	0	0	0	0	0	0	0	0	0	0	0
gene_8937	0	0	0	0	0	0	0	0	0	0	0	0
gene_8938	0	0	0	93	46	29	3	70	77	14	36	50
gene_8939	0	0	0	19	8	11	2	15	27	3	12	20
gene_894	0	0	0	67	30	17	11	73	83	17	30	48
gene_8940	0	0	0	0	0	0	0	0	0	0	0	0
gene_8941	0	0	0	21	8	10	2	36	37	6	15	19
gene_8942	0	0	0	351	174	96	34	223	232	70	95	206
gene_8943	0	0	0	72	23	17	5	38	41	10	16	34
gene_8944	0	0	0	32	12	12	5	21	34	5	17	18
gene_8945	0	0	0	6	2	3	3	8	10	5	2	9
gene_8946	0	0	0	0	1	0	0	2	2	0	4	0
gene_8947	0	0	0	23	9	3	3	25	21	3	2	8
gene_8948	0	0	0	8	5	4	6	10	10	3	4	3
gene_8949	0	0	0	3	0	2	0	0	0	0	0	0
gene_895	0	0	0	220	124	45	19	131	155	23	57	56
gene_8950	0	0	0	166	121	60	15	137	149	14	38	56
gene_8951	0	0	0	9	5	3	0	9	4	1	6	4
gene_8952	0	0	0	48	30	23	8	28	34	8	15	27
gene_8953	0	0	0	104	51	34	8	60	50	13	22	35
gene_8954	0	0	0	67	8	46	10	136	44	57	26	240
gene_8955	0	0	0	22	9	5	2	16	24	3	6	11
gene_8956	0	0	0	0	0	0	0	0	0	0	0	0
gene_8957	0	0	0	74	26	10	0	21	34	8	13	28
gene_8958	0	0	0	12	1	4	2	5	7	0	4	1
gene_8959	0	0	0	3	1	7	0	2	5	0	1	1
gene_896	0	0	0	24	5	11	6	39	26	3	16	10
gene_8960	0	0	0	15	4	0	2	20	17	1	4	12
gene_8961	0	0	0	0	0	0	0	0	0	0	0	0
gene_8962	0	0	0	10	7	2	1	7	8	2	4	4
gene_8963	0	0	0	10	9	5	0	4	4	1	4	4
gene_8964	0	0	0	37	16	3	2	15	27	5	8	13
gene_8965	0	0	0	1	0	0	1	1	0	0	0	0
gene_8966	0	0	0	0	0	0	0	1	0	1	0	1
gene_8967	0	0	0	0	0	0	0	1	0	1	1	0
gene_8968	0	0	0	1	0	0	0	1	2	1	0	4
gene_8969	0	0	0	58	35	29	9	42	34	8	15	19
gene_897	0	0	0	60	20	21	7	42	63	9	22	25
gene_8970	0	0	0	33	18	12	6	43	45	10	12	26
gene_8971	0	0	0	10	3	4	2	5	13	1	6	2
gene_8972	0	0	0	4	1	0	1	11	11	2	3	3
gene_8973	0	0	0	10	2	2	0	10	24	2	7	10
gene_8974	0	0	0	0	2	0	0	0	0	0	0	0
gene_8975	0	0	0	8	3	1	0	2	6	0	0	2
gene_8976	0	0	0	38	35	12	4	25	28	7	16	13
gene_8977	0	0	0	11	10	4	1	9	6	2	7	4
gene_8978	0	0	0	43	15	19	5	37	49	5	12	26
gene_8979	0	0	0	11	1	5	0	7	1	4	0	4
gene_898	0	0	0	1	0	2	0	6	2	0	2	2
gene_8980	0	0	0	67	108	26	5	69	40	13	20	25
gene_8981	0	0	0	0	0	0	0	0	0	0	0	0
gene_8982	0	0	0	0	1	0	0	3	7	1	6	4
gene_8983	0	0	0	0	0	0	0	0	0	0	0	0
gene_8984	0	0	0	7	1	0	1	9	4	1	0	3
gene_8985	0	0	0	0	0	0	0	0	0	0	0	0
gene_8986	0	0	0	1	0	0	0	0	1	0	0	4
gene_8987	0	0	0	3	2	2	0	3	1	1	0	3
gene_8988	0	0	0	0	0	0	0	0	0	0	0	0
gene_8989	0	0	0	82	36	25	6	61	78	10	24	29
gene_899	0	0	0	529	300	124	33	267	267	42	104	117
gene_8990	0	0	0	0	0	0	0	0	0	0	0	0
gene_8991	0	0	0	9	3	2	6	23	16	7	12	15
gene_8992	0	0	0	0	0	0	0	0	3	0	0	0
gene_8993	0	0	0	0	0	0	0	0	0	0	0	0
gene_8994	0	0	0	0	0	0	0	0	0	0	0	0
gene_8995	0	0	0	0	0	0	0	0	0	0	0	0
gene_8996	0	0	0	0	0	0	0	0	0	0	0	0
gene_8997	0	0	0	0	0	0	0	0	0	0	0	0
gene_8998	0	0	0	0	0	0	0	3	1	1	0	0
gene_8999	0	0	0	0	0	0	0	0	0	0	0	0
gene_9	0	0	0	3	1	0	1	4	2	1	0	1
gene_90	0	0	0	37	14	12	6	37	34	21	11	48
gene_900	0	0	0	38	19	15	4	52	65	13	31	26
gene_9000	0	0	0	1	1	2	0	7	4	0	0	3
gene_9001	0	0	0	27	18	11	1	28	30	2	12	8
gene_9002	0	0	0	15	6	6	2	11	10	2	8	7
gene_9003	0	0	0	1	0	1	0	2	6	3	1	0
gene_9004	0	0	0	11	7	2	0	6	9	6	3	2
gene_9005	0	0	0	14	3	0	1	7	12	1	2	1
gene_9006	0	0	0	13	3	4	1	6	4	3	2	7
gene_9007	0	0	0	0	0	0	0	0	0	0	0	0
gene_9008	0	0	0	0	0	0	0	0	0	0	0	0
gene_9009	0	0	0	3	3	0	1	1	6	0	1	2
gene_901	0	0	0	17	7	7	0	6	3	1	1	0
gene_9010	0	0	0	0	0	0	0	0	0	0	0	0
gene_9011	0	0	0	0	0	0	0	0	0	0	0	0
gene_9012	0	0	0	2	0	0	0	1	1	0	0	0
gene_9013	0	0	0	5	1	4	1	8	11	1	2	1
gene_9014	0	0	0	6	7	1	3	8	8	1	3	10
gene_9015	0	0	0	136	87	65	32	234	257	53	128	173
gene_9016	0	0	0	10	8	6	0	9	12	2	2	5
gene_9017	0	0	0	51	18	13	2	21	52	10	9	19
gene_9018	0	0	0	3	1	1	0	5	4	0	1	0
gene_9019	0	0	0	37	37	25	3	37	42	7	11	19
gene_902	0	0	0	45	22	12	5	43	45	15	18	14
gene_9020	0	0	0	3	1	2	0	4	1	0	0	2
gene_9021	0	0	0	34	17	9	4	21	15	3	8	13
gene_9022	0	0	0	11	1	1	0	6	12	1	1	2
gene_9023	0	0	0	31	11	14	3	20	48	1	2	6
gene_9024	0	0	0	0	0	0	0	1	0	0	0	0
gene_9025	0	0	0	0	0	0	1	2	0	0	0	0
gene_9026	0	0	0	4	2	4	0	1	1	0	1	0
gene_9027	0	0	0	0	0	0	0	0	0	0	0	0
gene_9028	0	0	0	0	0	0	0	0	0	0	0	0
gene_9029	0	0	0	41	19	10	2	20	17	3	6	17
gene_903	0	0	0	8	4	4	5	11	19	1	3	8
gene_9030	0	0	0	9	3	5	0	12	22	1	5	6
gene_9031	0	0	0	0	0	0	0	0	0	0	0	0
gene_9032	0	0	0	16	11	3	5	26	23	1	10	16
gene_9033	0	0	0	0	0	0	0	0	0	0	0	0
gene_9034	0	0	0	29	19	9	2	18	26	2	2	17
gene_9035	0	0	0	23	8	8	3	19	18	8	8	12
gene_9036	0	0	0	74	70	19	24	111	55	19	76	48
gene_9037	0	0	0	0	0	0	0	0	0	0	0	0
gene_9038	0	0	0	0	0	0	0	0	0	0	0	0
gene_9039	0	0	0	11	1	3	4	26	14	9	10	5
gene_904	0	0	0	10	1	3	4	11	17	0	1	4
gene_9040	0	0	0	0	0	0	1	3	0	0	2	0
gene_9041	0	0	0	5	3	2	3	9	8	1	1	10
gene_9042	0	0	0	0	0	0	0	0	0	0	0	0
gene_9043	0	0	0	55	31	14	3	38	18	15	13	21
gene_9044	0	0	0	1	0	0	0	0	0	0	0	0
gene_9045	0	0	0	12	4	5	1	18	19	2	8	9
gene_9046	0	0	0	14	16	10	2	8	9	3	1	6
gene_9047	0	0	0	11	7	9	0	5	10	5	5	4
gene_9048	0	0	0	0	0	0	0	0	0	0	0	0
gene_9049	0	0	0	100	53	18	6	76	85	10	25	30
gene_905	0	0	0	11	3	5	3	12	26	4	3	10
gene_9050	0	0	0	31	13	16	4	20	27	5	10	10
gene_9051	0	0	0	46	23	16	8	25	38	4	12	24
gene_9052	0	0	0	0	0	0	0	0	0	0	0	0
gene_9053	0	0	0	16	12	5	1	8	12	2	2	4
gene_9054	0	0	0	47	44	20	7	36	58	10	13	17
gene_9055	0	0	0	16	5	2	2	8	6	4	1	9
gene_9056	0	0	0	0	0	0	0	0	0	0	0	0
gene_9057	0	0	0	1	2	2	0	1	4	0	1	0
gene_9058	0	0	0	3	0	1	0	1	3	1	2	1
gene_9059	0	0	0	33	23	14	1	32	40	13	15	15
gene_906	0	0	0	11	7	5	0	14	5	4	0	1
gene_9060	0	0	0	95	44	45	8	46	51	10	25	32
gene_9061	0	0	0	32	27	9	3	28	20	5	9	16
gene_9062	0	0	0	0	0	0	0	0	0	0	0	0
gene_9063	0	0	0	4	2	2	0	1	2	0	0	1
gene_9064	0	0	0	39	29	18	3	31	18	9	8	30
gene_9065	0	0	0	7	0	3	0	1	7	1	1	4
gene_9066	0	0	0	11	5	2	0	3	4	0	7	4
gene_9067	0	0	0	50	24	12	7	42	23	8	16	19
gene_9068	0	0	0	7	1	0	0	0	1	0	0	0
gene_9069	0	0	0	33	29	13	5	29	40	6	11	24
gene_907	0	0	0	0	0	0	0	0	0	0	0	0
gene_9070	0	0	0	51	50	36	1	23	32	2	7	5
gene_9071	0	0	0	1	0	0	1	0	0	0	0	1
gene_9072	0	0	0	6	3	3	0	4	4	0	1	1
gene_9073	0	0	0	0	0	0	0	0	0	0	0	0
gene_9074	0	0	0	36	30	21	1	23	13	4	13	18
gene_9075	0	0	0	1	0	0	1	2	3	3	2	0
gene_9076	0	0	0	31	5	16	0	6	4	1	2	4
gene_9077	0	0	0	11	14	3	5	7	9	2	4	5
gene_9078	0	0	0	37	19	8	3	23	24	4	16	18
gene_9079	0	0	0	0	0	0	0	0	0	0	0	0
gene_908	0	0	0	26	4	22	2	12	5	7	11	31
gene_9080	0	0	0	160	71	81	13	85	85	33	41	84
gene_9081	0	0	0	12	4	4	4	11	19	7	3	9
gene_9082	0	0	0	0	0	0	0	0	0	0	0	0
gene_9083	0	0	0	0	0	0	0	0	0	0	0	0
gene_9084	0	0	0	13	5	0	0	8	17	3	4	7
gene_9085	0	0	0	10	8	11	1	14	12	3	6	3
gene_9086	0	0	0	1	1	0	0	2	1	2	1	1
gene_9087	0	0	0	22	10	13	6	19	10	2	6	9
gene_9088	0	0	0	3	3	0	0	0	1	0	1	0
gene_9089	0	0	0	9	4	0	2	4	3	0	3	0
gene_909	0	0	0	67	34	22	14	66	74	21	30	63
gene_9090	0	0	0	9	11	4	0	7	4	0	1	3
gene_9091	0	0	0	22	8	8	1	31	52	3	21	34
gene_9092	0	0	0	1066	461	250	102	670	958	137	282	365
gene_9093	0	0	0	1	0	0	1	0	3	0	0	0
gene_9094	0	0	0	29	26	9	7	19	29	6	11	8
gene_9095	0	0	0	21	3	11	1	6	0	0	0	4
gene_9096	0	0	0	18	11	7	2	18	35	3	5	24
gene_9097	0	0	0	8	2	2	0	2	11	3	5	4
gene_9098	0	0	0	58	28	9	9	20	24	9	9	17
gene_9099	0	0	0	0	0	2	0	4	3	1	1	0
gene_91	0	0	0	7	3	1	1	19	9	2	3	7
gene_910	0	0	0	69	63	42	15	62	74	20	31	35
gene_9100	0	0	0	47	39	6	11	47	64	2	11	21
gene_9101	0	0	0	37	12	10	4	29	28	3	10	17
gene_9102	0	0	0	3	3	2	1	2	3	0	0	1
gene_9103	0	0	0	437	216	133	39	258	302	67	206	345
gene_9104	0	0	0	35	20	9	4	31	18	14	13	9
gene_9105	0	0	0	56	35	16	7	34	35	8	14	16
gene_9106	0	0	0	0	0	0	0	0	0	0	1	1
gene_9107	0	0	0	0	0	1	0	1	0	0	0	0
gene_9108	0	0	0	153	79	50	21	120	115	44	52	90
gene_9109	0	0	0	249	119	82	40	305	324	79	154	175
gene_911	0	0	0	0	0	0	0	0	0	0	0	0
gene_9110	0	0	0	17	13	11	2	15	16	3	8	5
gene_9111	0	0	0	5	3	3	1	11	18	1	5	11
gene_9112	0	0	0	7	0	3	2	13	10	4	7	6
gene_9113	0	0	0	45	28	9	1	27	27	4	8	22
gene_9114	0	0	0	7	6	4	2	11	10	1	0	6
gene_9115	0	0	0	1	0	0	0	0	0	0	0	2
gene_9116	0	0	0	41	47	21	2	18	28	6	13	23
gene_9117	0	0	0	45	24	22	8	46	46	6	14	32
gene_9118	0	0	0	10	4	1	0	6	3	0	0	5
gene_9119	0	0	0	17	8	3	1	14	17	3	9	9
gene_912	0	0	0	0	0	0	0	0	0	0	0	0
gene_9120	0	0	0	73	22	9	1	40	47	10	18	31
gene_9121	0	0	0	90	88	29	8	67	79	10	21	37
gene_9122	0	0	0	14	7	6	3	3	11	2	4	0
gene_9123	0	0	0	6	0	1	1	8	5	6	4	3
gene_9124	0	0	0	66	44	25	5	43	46	10	9	26
gene_9125	0	0	0	0	0	0	0	1	1	0	1	0
gene_9126	0	0	0	109	42	33	17	101	121	21	49	35
gene_9127	0	0	0	4	7	8	0	12	11	3	0	4
gene_9128	0	0	0	15	6	7	0	6	8	1	1	3
gene_9129	0	0	0	111	85	50	15	98	103	9	30	28
gene_913	0	0	0	15	11	11	1	14	7	3	4	3
gene_9130	0	0	0	2	3	1	0	3	2	0	1	1
gene_9131	0	0	0	66	52	20	7	74	102	15	41	48
gene_9132	0	0	0	17	6	1	2	5	17	0	2	3
gene_9133	0	0	0	0	1	0	0	0	0	0	0	0
gene_9134	0	0	0	13	2	4	2	9	20	0	4	8
gene_9135	0	0	0	90	51	47	5	77	100	17	37	46
gene_9136	0	0	0	0	0	0	0	0	0	0	2	0
gene_9137	0	0	0	1	0	0	3	2	3	1	3	0
gene_9138	0	0	0	13	3	4	1	7	14	3	2	7
gene_9139	0	0	0	153	69	45	16	142	154	36	61	76
gene_914	0	0	0	26	19	14	4	27	24	8	7	11
gene_9140	0	0	0	22	21	8	4	41	93	10	19	11
gene_9141	0	0	0	227	120	43	22	163	138	24	62	63
gene_9142	0	0	0	34	11	6	1	17	17	3	6	18
gene_9143	0	0	0	17	19	3	1	21	18	0	7	6
gene_9144	0	0	0	23	26	8	6	27	17	4	8	16
gene_9145	0	0	0	10	3	2	0	8	10	1	5	3
gene_9146	0	0	0	97	57	35	6	41	49	2	24	32
gene_9147	0	0	0	114	78	35	9	90	111	22	44	72
gene_9148	0	0	0	22	6	3	2	21	20	3	7	8
gene_9149	0	0	0	166	89	55	18	121	124	22	45	80
gene_915	0	0	0	13	7	7	3	21	20	6	16	10
gene_9150	0	0	0	40	27	14	6	43	33	5	12	30
gene_9151	0	0	0	14	5	4	12	83	86	21	28	51
gene_9152	0	0	0	46	20	12	10	35	37	4	10	24
gene_9153	0	0	0	9	5	3	3	18	3	5	4	7
gene_9154	0	0	0	15	1	6	1	7	8	4	8	0
gene_9155	0	0	0	66	39	25	7	49	57	6	21	33
gene_9156	0	0	0	1	0	0	0	2	0	0	0	1
gene_9157	0	0	0	21	14	7	10	22	22	5	11	25
gene_9158	0	0	0	17	26	5	2	13	8	7	7	5
gene_9159	0	0	0	39	30	2	6	31	19	2	9	16
gene_916	0	0	0	24	8	3	5	30	25	4	12	10
gene_9160	0	0	0	184	128	52	12	175	226	16	71	105
gene_9161	0	0	0	8	3	0	0	12	10	1	2	7
gene_9162	0	0	0	7	6	13	2	29	21	10	10	18
gene_9163	0	0	0	30	35	8	4	15	17	11	9	11
gene_9164	0	0	0	32	15	17	6	22	25	3	2	9
gene_9165	0	0	0	11	9	5	1	6	7	0	2	7
gene_9166	0	0	0	31	16	12	6	24	29	2	10	5
gene_9167	0	0	0	5	2	0	0	1	7	1	5	3
gene_9168	0	0	0	12	32	7	3	30	10	4	4	9
gene_9169	0	0	0	47	35	18	1	40	34	6	11	7
gene_917	0	0	0	65	38	25	6	57	63	11	31	39
gene_9170	0	0	0	1	1	0	0	0	0	0	0	2
gene_9171	0	0	0	5	2	3	2	9	6	0	2	8
gene_9172	0	0	0	208	94	74	32	129	153	29	70	65
gene_9173	0	0	0	11	6	2	3	11	11	2	4	4
gene_9174	0	0	0	0	0	0	0	0	0	0	0	0
gene_9175	0	0	0	0	0	0	1	12	6	7	4	8
gene_9176	0	0	0	6	3	0	22	82	103	31	33	32
gene_9177	0	0	0	1	0	1	2	26	12	5	7	11
gene_9178	0	0	0	5	3	2	0	4	2	0	2	1
gene_9179	0	0	0	36	17	12	6	26	35	9	14	18
gene_918	0	0	0	16	8	9	2	10	19	0	7	13
gene_9180	0	0	0	15	4	10	3	9	10	2	13	9
gene_9181	0	0	0	36	16	13	3	23	37	2	11	14
gene_9182	0	0	0	5	2	5	0	5	5	1	1	0
gene_9183	0	0	0	100	48	31	16	77	134	21	48	62
gene_9184	0	0	0	10	10	5	1	10	12	1	7	9
gene_9185	0	0	0	30	16	7	7	36	37	4	12	28
gene_9186	0	0	0	97	62	41	7	76	86	16	28	34
gene_9187	0	0	0	22	13	14	3	21	23	2	10	13
gene_9188	0	0	0	24	9	6	1	30	23	7	5	10
gene_9189	0	0	0	4	1	0	0	5	3	0	0	4
gene_919	0	0	0	0	0	0	0	0	0	0	0	0
gene_9190	0	0	0	1	0	0	1	1	0	1	0	1
gene_9191	2	0	0	5	11	1	0	31	4	6	17	21
gene_9192	0	0	0	22	13	10	3	9	25	3	4	4
gene_9193	0	0	0	0	0	0	0	0	0	0	0	0
gene_9194	0	0	0	70	31	15	12	60	101	14	35	66
gene_9195	0	0	0	122	39	25	12	109	145	15	36	68
gene_9196	0	0	0	1	6	5	1	18	2	4	3	12
gene_9197	0	0	0	1	0	0	0	2	6	1	1	1
gene_9198	0	0	0	31	12	10	2	17	39	4	11	19
gene_9199	0	0	0	4	7	0	0	6	6	0	3	4
gene_92	0	0	0	2	4	2	1	18	17	4	5	10
gene_920	0	0	0	26	7	14	3	39	23	15	17	24
gene_9200	0	0	0	2	0	0	0	3	0	0	0	0
gene_9201	0	0	0	32	10	15	3	57	57	13	27	40
gene_9202	0	0	0	9	8	2	3	3	10	1	3	9
gene_9203	0	0	0	55	25	26	5	31	37	6	18	18
gene_9204	0	0	0	2	0	0	0	0	0	0	0	0
gene_9205	0	0	0	0	0	0	0	0	0	0	0	0
gene_9206	0	0	0	18	8	6	2	20	31	3	7	12
gene_9207	0	0	0	21	11	4	1	14	19	3	5	9
gene_9208	0	0	0	0	0	0	0	0	0	0	0	0
gene_9209	0	0	0	53	9	15	4	25	35	9	15	39
gene_921	0	0	0	16	5	3	5	15	8	2	3	9
gene_9210	0	0	0	2	2	2	11	58	39	13	36	38
gene_9211	0	0	0	23	6	5	5	56	41	9	11	22
gene_9212	0	0	0	1	0	1	1	15	12	3	7	3
gene_9213	0	0	0	2	0	6	0	18	21	5	5	9
gene_9214	0	0	0	37	11	3	4	50	37	11	43	18
gene_9215	0	0	0	3	3	4	2	12	7	3	3	6
gene_9216	0	0	0	13	8	9	1	5	6	1	1	6
gene_9217	0	0	0	23	13	13	1	18	32	5	7	3
gene_9218	0	0	0	7	0	1	0	7	5	1	4	3
gene_9219	0	0	0	18	9	7	3	14	12	3	3	7
gene_922	0	0	0	6	6	4	0	4	7	1	5	4
gene_9220	0	0	0	4	2	8	2	6	5	4	5	3
gene_9221	0	0	0	222	76	40	256	2834	1895	913	2580	2843
gene_9222	0	0	0	7	3	0	3	14	13	6	7	9
gene_9223	0	0	0	45	16	21	9	40	41	7	9	23
gene_9224	0	0	0	2	0	0	1	4	4	0	0	2
gene_9225	0	0	0	33	11	10	5	42	40	17	12	28
gene_9226	0	0	0	17	5	7	0	14	9	1	5	8
gene_9227	0	0	0	1	0	0	0	0	2	0	1	0
gene_9228	0	0	0	1	0	0	0	0	0	2	0	0
gene_9229	0	0	0	1	1	0	0	5	5	1	1	0
gene_923	0	0	0	18	5	10	1	9	17	4	2	11
gene_9230	0	0	0	13	7	2	2	6	13	2	0	4
gene_9231	0	0	0	30	20	23	12	50	69	10	25	25
gene_9232	0	0	0	15	5	7	1	15	18	2	2	2
gene_9233	0	0	0	0	0	0	0	0	0	0	0	0
gene_9234	0	0	0	14	5	4	0	11	5	2	4	1
gene_9235	0	0	0	1	3	3	1	2	0	1	0	0
gene_9236	0	0	0	0	0	0	0	0	0	0	1	0
gene_9237	0	0	0	21	21	12	2	22	19	4	10	9
gene_9238	0	0	0	170	51	60	11	82	66	5	23	37
gene_9239	0	0	0	0	0	0	0	0	0	0	0	0
gene_924	0	0	0	133	57	51	15	78	70	16	28	53
gene_9240	0	0	0	0	0	0	0	0	0	0	0	0
gene_9241	0	0	0	4	0	1	0	5	0	0	0	0
gene_9242	0	0	0	16	8	10	1	19	19	2	2	10
gene_9243	0	0	0	2	3	1	1	2	3	2	2	1
gene_9244	0	0	0	21	22	11	0	18	26	1	4	9
gene_9245	0	0	0	68	41	19	3	33	35	3	12	13
gene_9246	0	0	0	1	1	2	0	1	2	0	0	0
gene_9247	0	0	0	109	55	41	8	73	77	20	12	56
gene_9248	0	0	0	4	2	3	1	4	3	1	2	0
gene_9249	0	0	0	6	5	1	0	15	20	4	5	10
gene_925	0	0	0	16	8	6	1	18	28	2	5	12
gene_9250	0	0	0	0	0	0	0	0	0	0	0	0
gene_9251	0	0	0	3	5	4	1	6	4	0	0	1
gene_9252	0	0	0	86	35	34	4	64	74	14	18	33
gene_9253	0	0	0	0	0	0	0	0	0	0	0	0
gene_9254	0	0	0	8	2	1	2	17	16	3	5	9
gene_9255	0	0	0	13	9	4	0	14	10	3	5	5
gene_9256	0	0	0	0	2	3	0	1	0	0	0	1
gene_9257	0	0	0	4	2	0	0	2	5	1	2	2
gene_9258	0	0	0	0	0	0	0	4	1	1	0	1
gene_9259	0	0	0	30	27	15	2	27	26	1	9	14
gene_926	0	0	0	105	58	17	29	226	284	52	117	132
gene_9260	0	0	0	35	22	10	2	17	23	6	9	7
gene_9261	0	0	0	1	3	1	0	0	4	0	1	1
gene_9262	0	0	0	1	2	2	1	10	8	0	1	3
gene_9263	0	0	0	45	47	21	1	23	28	4	7	8
gene_9264	0	0	0	1	3	5	0	4	6	1	5	2
gene_9265	0	0	0	1	0	0	0	1	1	0	0	1
gene_9266	0	0	0	10	4	3	1	5	7	4	4	4
